level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
2.7849,0,0,ok,0,1,10.6884,0.0010,0.0000,10.6866,0.0009,0.1584,10.0864,0.4392,0.0026,
2.7849,1,0,ok,0,2,31.0088,0.0012,10.1415,20.8657,0.0004,0.2783,19.2862,1.2954,0.0058,
2.7849,2,0,ok,0,2,24.0795,0.0010,3.2123,20.8657,0.0004,0.2783,19.2862,1.2954,0.0058,
2.7849,3,0,ok,0,1,29.3539,0.0028,18.6347,10.7161,0.0003,0.1644,10.1100,0.4392,0.0025,
2.7849,4,0,ok,0,1,11.3832,0.0016,0.6203,10.7611,0.0003,0.1686,10.1440,0.4446,0.0039,
2.7849,5,0,ok,0,1,10.6726,0.0012,0.0000,10.6710,0.0003,0.1574,10.0717,0.4393,0.0026,
2.7849,6,0,ok,0,1,10.6111,0.0017,0.0000,10.6091,0.0003,0.1544,10.0166,0.4353,0.0028,
2.7849,7,0,ok,0,1,19.3277,0.0011,8.6505,10.6758,0.0003,0.1723,10.0638,0.4368,0.0030,
2.7849,8,0,ok,0,2,28.3467,0.0016,7.5186,20.8262,0.0003,0.2740,19.2591,1.2873,0.0058,
2.7849,9,0,ok,0,2,27.6949,0.0006,6.8678,20.8262,0.0003,0.2740,19.2591,1.2873,0.0058,
2.7849,10,1,ok,0,2,43.2203,0.0009,22.3786,20.8406,0.0003,0.2754,19.3210,1.2368,0.0074,
2.7849,11,1,ok,0,2,28.0546,0.0016,7.2121,20.8406,0.0003,0.2754,19.3210,1.2368,0.0074,
2.7849,12,1,ok,0,2,48.3260,0.0008,27.4743,20.8505,0.0003,0.2748,19.3317,1.2389,0.0050,
2.7849,13,1,ok,0,2,43.5496,0.0009,22.6979,20.8505,0.0004,0.2748,19.3317,1.2389,0.0050,
2.7849,14,1,ok,0,2,41.8138,0.0024,20.9361,20.8750,0.0004,0.2770,19.3496,1.2423,0.0059,
2.7849,15,1,ok,0,2,24.8509,0.0011,3.9744,20.8750,0.0004,0.2770,19.3496,1.2423,0.0059,
2.7849,16,1,ok,0,2,40.3783,0.0010,19.4847,20.8924,0.0003,0.2778,19.3607,1.2468,0.0070,
2.7849,17,1,ok,0,2,21.2075,0.0008,0.3140,20.8924,0.0003,0.2778,19.3607,1.2468,0.0070,
2.7849,18,1,ok,0,1,10.7075,0.0017,0.0000,10.7055,0.0002,0.1560,10.1057,0.4406,0.0031,
2.7849,19,1,ok,0,1,21.3052,0.0005,10.5665,10.7380,0.0002,0.1702,10.1179,0.4465,0.0034,
2.7849,20,1,ok,0,1,10.6629,0.0013,0.0000,10.6614,0.0002,0.1561,10.0651,0.4366,0.0035,
2.7849,21,1,ok,0,1,10.6251,0.0003,0.0000,10.6245,0.0002,0.1597,10.0264,0.4359,0.0024,
2.7849,22,1,ok,0,1,12.3642,0.0018,1.6629,10.6993,0.0002,0.1737,10.0858,0.4370,0.0027,
2.7849,23,1,ok,0,1,19.4614,0.0011,8.7224,10.7378,0.0002,0.1727,10.1163,0.4460,0.0027,
2.7849,24,1,ok,0,1,10.6002,0.0014,0.0000,10.5986,0.0002,0.1525,10.0073,0.4360,0.0027,
2.7849,25,1,ok,0,1,12.4178,0.0008,1.7580,10.6587,0.0003,0.1724,10.0476,0.4358,0.0027,
