level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
4.0387,0,0,ok,0,1,7.3765,0.0013,0.0000,7.3745,0.0007,0.1709,6.7639,0.4370,0.0027,
4.0387,1,0,ok,0,2,22.4642,0.0008,6.9995,15.4635,0.0005,0.3299,13.8861,1.2403,0.0071,
4.0387,2,0,ok,0,2,17.6861,0.0006,2.2215,15.4635,0.0005,0.3299,13.8861,1.2403,0.0071,
4.0387,3,0,ok,0,1,21.3425,0.0004,13.9332,7.4085,0.0003,0.1746,6.7943,0.4368,0.0027,
4.0387,4,0,ok,0,1,8.9620,0.0018,1.5285,7.4313,0.0003,0.1847,6.8013,0.4417,0.0035,
4.0387,5,0,ok,0,1,7.3981,0.0015,0.0000,7.3963,0.0003,0.1703,6.7793,0.4432,0.0035,
4.0387,6,0,ok,0,1,7.3500,0.0017,0.0000,7.3481,0.0003,0.1687,6.7397,0.4367,0.0030,
4.0387,7,0,ok,0,1,13.3846,0.0010,5.9978,7.3856,0.0002,0.1812,6.7597,0.4415,0.0032,
4.0387,8,0,ok,0,2,20.6788,0.0003,5.2424,15.4358,0.0002,0.3268,13.8682,1.2341,0.0066,
4.0387,9,0,ok,0,2,20.2294,0.0014,4.7920,15.4358,0.0002,0.3268,13.8682,1.2341,0.0066,
4.0387,10,1,ok,0,2,32.0399,0.0010,16.5631,15.4755,0.0003,0.3248,13.9055,1.2386,0.0065,
4.0387,11,1,ok,0,2,21.5824,0.0014,6.1052,15.4755,0.0003,0.3248,13.9055,1.2386,0.0065,
4.0387,12,1,ok,0,2,36.6718,0.0003,21.1826,15.4887,0.0003,0.3275,13.9100,1.2456,0.0055,
4.0387,13,1,ok,0,2,33.3784,0.0013,17.8881,15.4887,0.0003,0.3275,13.9100,1.2456,0.0055,
4.0387,14,1,ok,0,2,33.2678,0.0001,17.7868,15.4806,0.0003,0.3283,13.9023,1.2432,0.0068,
4.0387,15,1,ok,0,2,21.5711,0.0010,6.0892,15.4806,0.0003,0.3283,13.9023,1.2432,0.0068,
4.0387,16,1,ok,0,2,33.3494,0.0011,17.8705,15.4775,0.0004,0.3276,13.9026,1.2405,0.0067,
4.0387,17,1,ok,0,2,20.1302,0.0015,4.6508,15.4775,0.0004,0.3276,13.9026,1.2405,0.0067,
