level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
7.1146,0,0,ok,0,1,4.1831,0.0021,0.0000,4.1803,0.0007,0.0988,3.6276,0.4503,0.0036,
7.1146,1,0,ok,0,2,11.2600,0.0011,3.9684,7.2899,0.0005,0.1736,6.1819,0.9275,0.0069,
7.1146,2,0,ok,0,2,8.5477,0.0010,1.2562,7.2899,0.0005,0.1736,6.1819,0.9275,0.0069,
7.1146,3,0,ok,0,1,10.6179,0.0012,6.4163,4.2001,0.0003,0.0982,3.6415,0.4568,0.0035,
7.1146,4,0,ok,0,1,4.1942,0.0010,0.0000,4.1930,0.0002,0.0987,3.6374,0.4531,0.0037,
7.1146,5,0,ok,0,1,4.1882,0.0014,0.0000,4.1866,0.0002,0.0965,3.6322,0.4542,0.0036,
7.1146,6,0,ok,0,1,4.1746,0.0009,0.0000,4.1733,0.0004,0.0969,3.6192,0.4537,0.0035,
7.1146,7,0,ok,0,1,7.5912,0.0009,3.4067,4.1834,0.0002,0.0997,3.6312,0.4487,0.0037,
7.1146,8,0,ok,0,2,10.2540,0.0012,2.9682,7.2844,0.0003,0.1743,6.1746,0.9285,0.0069,
7.1146,9,0,ok,0,2,9.9989,0.0004,2.7139,7.2844,0.0003,0.1743,6.1746,0.9285,0.0069,
7.1146,10,1,ok,0,2,15.1980,0.0020,7.9163,7.2795,0.0003,0.1705,6.1792,0.9223,0.0075,
7.1146,11,1,ok,0,2,9.2617,0.0011,1.9808,7.2795,0.0003,0.1705,6.1792,0.9223,0.0075,
7.1146,12,1,ok,0,2,16.3262,0.0006,9.0343,7.2909,0.0004,0.1696,6.1877,0.9267,0.0069,
7.1146,13,1,ok,0,2,14.4566,0.0007,7.1646,7.2909,0.0004,0.1696,6.1877,0.9267,0.0069,
7.1146,14,1,ok,0,1,9.8064,0.0015,5.6045,4.2001,0.0004,0.1018,3.6414,0.4532,0.0037,
7.1146,15,1,ok,0,2,10.4755,0.0014,3.1652,7.3086,0.0003,0.1749,6.2013,0.9256,0.0069,
7.1146,16,1,ok,0,2,8.3754,0.0012,1.0653,7.3086,0.0003,0.1749,6.2013,0.9256,0.0069,
7.1146,17,1,ok,0,1,5.0828,0.0002,0.8712,4.2112,0.0002,0.0991,3.6529,0.4557,0.0035,
7.1146,18,1,ok,0,1,4.1897,0.0014,0.0000,4.1881,0.0002,0.0991,3.6333,0.4518,0.0038,
