level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
4.7660,0,0,ok,0,1,6.2689,0.0011,0.0000,6.2670,0.0008,0.1708,5.6542,0.4392,0.0028,
4.7660,1,0,ok,0,1,12.2387,0.0008,5.9492,6.2884,0.0004,0.1822,5.6613,0.4418,0.0030,
4.7660,2,0,ok,0,1,14.4748,0.0012,8.1886,6.2848,0.0003,0.1803,5.6636,0.4368,0.0039,
4.7660,3,0,ok,0,1,17.5899,0.0006,11.2944,6.2947,0.0002,0.1849,5.6679,0.4392,0.0026,
4.7660,4,0,ok,0,1,7.0968,0.0011,0.7999,6.2955,0.0003,0.1790,5.6706,0.4424,0.0035,
4.7660,5,0,ok,0,1,6.2917,0.0012,0.0000,6.2902,0.0002,0.1752,5.6694,0.4420,0.0036,
4.7660,6,0,ok,0,1,6.2537,0.0014,0.0000,6.2519,0.0003,0.1709,5.6398,0.4383,0.0029,
4.7660,7,0,ok,0,1,11.3435,0.0007,5.1080,6.2345,0.0003,0.1787,5.6073,0.4454,0.0030,
4.7660,8,0,ok,0,1,10.6784,0.0013,4.4427,6.2342,0.0002,0.1810,5.6090,0.4412,0.0030,
4.7660,9,0,ok,0,1,16.5747,0.0009,10.2967,6.2770,0.0002,0.1793,5.6532,0.4414,0.0030,
4.7660,10,1,ok,0,1,19.7474,0.0014,13.4673,6.2784,0.0002,0.1837,5.6500,0.4414,0.0034,
4.7660,11,1,ok,0,1,17.1639,0.0028,10.8829,6.2779,0.0003,0.1821,5.6507,0.4419,0.0031,
4.7660,12,1,ok,0,1,23.1075,0.0006,16.8247,6.2819,0.0003,0.1804,5.6594,0.4393,0.0027,
4.7660,13,1,ok,0,1,26.6105,0.0027,20.3138,6.2937,0.0003,0.1787,5.6719,0.4403,0.0027,
4.7660,14,1,ok,0,1,19.6960,0.0008,13.3975,6.2975,0.0002,0.1816,5.6710,0.4414,0.0035,
4.7660,15,1,ok,0,1,16.0834,0.0005,9.7836,6.2991,0.0002,0.1822,5.6713,0.4425,0.0030,
4.7660,16,1,ok,0,1,19.2501,0.0009,12.9475,6.3015,0.0002,0.1807,5.6787,0.4384,0.0037,
4.7660,17,1,ok,0,1,14.3607,0.0009,8.0471,6.3125,0.0002,0.1772,5.6911,0.4410,0.0031,
4.7660,18,1,ok,0,1,6.2892,0.0012,0.0000,6.2878,0.0002,0.1774,5.6642,0.4426,0.0035,
4.7660,19,1,ok,0,1,12.4689,0.0003,6.2068,6.2615,0.0003,0.1814,5.6301,0.4462,0.0037,
4.7660,20,1,ok,0,1,6.2838,0.0011,0.0000,6.2824,0.0003,0.1741,5.6614,0.4438,0.0031,
4.7660,21,1,ok,0,1,6.2689,0.0012,0.0000,6.2675,0.0002,0.1713,5.6562,0.4374,0.0026,
4.7660,22,1,ok,0,1,7.3047,0.0012,1.0320,6.2713,0.0002,0.1801,5.6483,0.4400,0.0028,
4.7660,23,1,ok,0,1,11.4554,0.0009,5.1763,6.2780,0.0002,0.1814,5.6546,0.4392,0.0027,
4.7660,24,1,ok,0,1,6.2478,0.0019,0.0000,6.2456,0.0002,0.1716,5.6284,0.4424,0.0031,
4.7660,25,1,ok,0,1,7.2970,0.0004,1.0811,6.2152,0.0002,0.1742,5.5980,0.4400,0.0029,
4.7660,26,1,ok,0,1,12.3106,0.0014,6.0703,6.2387,0.0002,0.1873,5.6080,0.4402,0.0031,
4.7660,27,1,ok,0,1,17.2878,0.0013,11.0287,6.2575,0.0002,0.1843,5.6296,0.4404,0.0032,
4.7660,28,1,ok,0,1,6.2707,0.0011,0.0000,6.2694,0.0002,0.1717,5.6532,0.4413,0.0032,
4.7660,29,1,ok,0,1,6.2744,0.0014,0.0000,6.2728,0.0002,0.1742,5.6532,0.4422,0.0032,
4.7660,30,1,ok,0,1,6.2479,0.0007,0.0000,6.2470,0.0002,0.1714,5.6313,0.4411,0.0031,
4.7660,31,1,ok,0,1,6.2505,0.0010,0.0000,6.2492,0.0002,0.1719,5.6339,0.4406,0.0028,
4.7660,32,1,ok,0,1,6.2624,0.0011,0.0000,6.2610,0.0002,0.1667,5.6537,0.4374,0.0033,
4.7660,33,1,ok,0,1,6.2139,0.0010,0.0000,6.2127,0.0002,0.1691,5.5999,0.4408,0.0028,
4.7660,34,1,ok,0,1,6.4397,0.0012,0.2243,6.2140,0.0002,0.1759,5.5985,0.4364,0.0031,
4.7660,35,1,ok,0,1,6.2525,0.0020,0.0000,6.2503,0.0002,0.1726,5.6330,0.4409,0.0038,
4.7660,36,1,ok,0,1,6.2198,0.0014,0.0000,6.2181,0.0002,0.1722,5.6026,0.4404,0.0028,
4.7660,37,1,ok,0,1,6.2251,0.0011,0.0000,6.2238,0.0002,0.1734,5.6056,0.4414,0.0033,
4.7660,38,1,ok,0,1,6.2104,0.0013,0.0000,6.2089,0.0002,0.1734,5.5912,0.4411,0.0031,
4.7660,39,1,ok,0,1,6.2247,0.0005,0.0000,6.2240,0.0002,0.1726,5.6074,0.4413,0.0027,
4.7660,40,1,ok,0,1,6.2275,0.0013,0.0000,6.2260,0.0002,0.1730,5.6106,0.4394,0.0029,
4.7660,41,1,ok,0,1,11.8553,0.0005,5.6365,6.2182,0.0002,0.1771,5.5985,0.4393,0.0032,
4.7660,42,1,ok,0,1,14.8570,0.0009,8.5983,6.2575,0.0002,0.1770,5.6363,0.4413,0.0029,
4.7660,43,1,ok,0,1,16.8165,0.0022,10.5539,6.2602,0.0002,0.1755,5.6406,0.4413,0.0027,
4.7660,44,1,ok,0,1,22.0285,0.0015,15.7682,6.2586,0.0002,0.1836,5.6297,0.4424,0.0028,
4.7660,45,1,ok,0,1,24.9504,0.0006,18.6918,6.2578,0.0002,0.1834,5.6285,0.4423,0.0036,
4.7660,46,1,ok,0,1,29.8697,0.0007,23.6093,6.2595,0.0002,0.1833,5.6340,0.4393,0.0028,
4.7660,47,1,ok,0,1,32.0700,0.0009,25.7685,6.3004,0.0002,0.1804,5.6705,0.4463,0.0031,
4.7660,48,1,ok,0,1,25.6528,0.0005,19.3578,6.2944,0.0002,0.1774,5.6713,0.4421,0.0036,
4.7660,49,1,ok,0,1,26.2360,0.0009,19.9381,6.2968,0.0002,0.1809,5.6712,0.4414,0.0033,
4.7660,50,1,ok,0,1,26.7128,0.0011,20.4146,6.2969,0.0002,0.1821,5.6707,0.4407,0.0033,
4.7660,51,1,ok,0,1,30.0584,0.0014,23.7516,6.3051,0.0002,0.1832,5.6799,0.4386,0.0034,
4.7660,52,1,ok,0,1,32.4194,0.0016,26.1468,6.2708,0.0002,0.1774,5.6490,0.4410,0.0033,
4.7660,53,1,ok,0,1,6.2730,0.0013,0.0000,6.2715,0.0002,0.1717,5.6584,0.4382,0.0032,
4.7660,54,1,ok,0,1,6.2899,0.0015,0.0000,6.2881,0.0002,0.1717,5.6705,0.4424,0.0034,
4.7660,55,1,ok,0,1,6.2699,0.0008,0.0000,6.2688,0.0002,0.1723,5.6540,0.4397,0.0027,
4.7660,56,1,ok,0,1,10.1988,0.0014,3.9054,6.2916,0.0003,0.1800,5.6638,0.4445,0.0032,
4.7660,57,1,ok,0,1,6.2712,0.0008,0.0000,6.2702,0.0002,0.1720,5.6519,0.4432,0.0030,
4.7660,58,1,ok,0,1,10.3217,0.0012,4.0239,6.2964,0.0002,0.1791,5.6715,0.4425,0.0033,
