level_rpm,index,measured,status,replica,scheduled_offset_s,done_offset_s,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,server_s,http_s,error
5.3933,92,1,ok,-1,948.3936,953.9448,0,5.5512,0.0014,-,-,-,-,-,-,-,5.5241,0.0257,
5.3933,93,1,ok,-1,954.4952,960.0605,0,5.5653,0.0013,-,-,-,-,-,-,-,5.5435,0.0205,
5.3933,94,1,ok,-1,955.2254,965.5870,0,10.3616,0.0011,-,-,-,-,-,-,-,10.3375,0.0230,
5.3933,95,1,ok,-1,960.5726,971.1225,0,10.5499,0.0016,-,-,-,-,-,-,-,10.5198,0.0285,
5.3933,96,1,ok,-1,1022.3411,1027.8819,0,5.5408,0.0014,-,-,-,-,-,-,-,5.5173,0.0220,
5.3933,97,1,ok,-1,1030.7197,1036.2502,0,5.5304,0.0003,-,-,-,-,-,-,-,5.5025,0.0276,
5.3933,98,1,ok,-1,1070.1371,1075.6719,0,5.5348,0.0020,-,-,-,-,-,-,-,5.5108,0.0220,
5.3933,99,1,ok,-1,1092.0721,1097.6079,0,5.5358,0.0005,-,-,-,-,-,-,-,5.5072,0.0281,
5.3933,100,1,ok,-1,1092.2006,1103.0953,0,10.8947,0.0006,-,-,-,-,-,-,-,10.8737,0.0204,
5.3933,101,1,ok,-1,1106.3909,1111.9174,0,5.5265,0.0011,-,-,-,-,-,-,-,5.5061,0.0193,
5.3933,102,1,ok,-1,1119.1266,1124.6656,0,5.5389,0.0020,-,-,-,-,-,-,-,5.5162,0.0207,
5.3933,103,1,ok,-1,1127.6924,1133.2303,0,5.5379,0.0015,-,-,-,-,-,-,-,5.5153,0.0212,
5.3933,104,1,ok,-1,1131.1453,1138.7361,0,7.5909,0.0005,-,-,-,-,-,-,-,7.5662,0.0241,
5.3933,105,1,ok,-1,1142.5408,1148.0869,0,5.5461,0.0016,-,-,-,-,-,-,-,5.5209,0.0237,
5.3933,106,1,ok,-1,1143.8567,1153.5875,0,9.7309,0.0003,-,-,-,-,-,-,-,9.7122,0.0183,
5.3933,107,1,ok,-1,1150.2036,1159.1242,0,8.9206,0.0008,-,-,-,-,-,-,-,8.8923,0.0276,
5.3933,108,1,ok,-1,1156.9300,1164.6314,0,7.7013,0.0002,-,-,-,-,-,-,-,7.6848,0.0164,
5.3933,109,1,ok,-1,1191.1405,1196.6800,0,5.5395,0.0013,-,-,-,-,-,-,-,5.5099,0.0284,
7.5506,0,0,ok,-1,0.0000,5.5339,0,5.5339,0.0003,-,-,-,-,-,-,-,5.5124,0.0212,
7.5506,1,0,ok,-1,0.2013,11.0385,0,10.8372,0.0006,-,-,-,-,-,-,-,10.8171,0.0195,
7.5506,2,0,ok,-1,2.7570,16.5523,0,13.7953,0.0029,-,-,-,-,-,-,-,13.7682,0.0242,
7.5506,3,0,ok,-1,4.7642,22.0632,0,17.2990,0.0022,-,-,-,-,-,-,-,17.2739,0.0229,
7.5506,4,0,ok,-1,15.3614,27.5917,0,12.2303,0.0008,-,-,-,-,-,-,-,12.1996,0.0300,
7.5506,5,0,ok,-1,24.3342,33.0979,0,8.7637,0.0015,-,-,-,-,-,-,-,8.7436,0.0186,
7.5506,6,0,ok,-1,42.0330,47.5823,0,5.5493,0.0005,-,-,-,-,-,-,-,5.5264,0.0224,
7.5506,7,0,ok,-1,42.7558,53.0999,0,10.3442,0.0009,-,-,-,-,-,-,-,10.3227,0.0205,
7.5506,8,0,ok,-1,47.1107,58.6396,0,11.5288,0.0010,-,-,-,-,-,-,-,11.5028,0.0251,
7.5506,9,0,ok,-1,47.3511,64.1714,0,16.8203,0.0012,-,-,-,-,-,-,-,16.7955,0.0235,
7.5506,10,1,ok,-1,49.3116,69.7174,0,20.4058,0.0006,-,-,-,-,-,-,-,20.3791,0.0260,
7.5506,11,1,ok,-1,54.9052,75.2676,0,20.3624,0.0007,-,-,-,-,-,-,-,20.3286,0.0331,
7.5506,12,1,ok,-1,55.1189,80.8189,0,25.7000,0.0004,-,-,-,-,-,-,-,25.6707,0.0289,
7.5506,13,1,ok,-1,56.8805,86.3536,0,29.4730,0.0008,-,-,-,-,-,-,-,29.4512,0.0210,
7.5506,14,1,ok,-1,65.2202,91.9107,0,26.6905,0.0004,-,-,-,-,-,-,-,26.6650,0.0250,
7.5506,15,1,ok,-1,71.4766,97.4666,0,25.9900,0.0008,-,-,-,-,-,-,-,25.9594,0.0298,
7.5506,16,1,ok,-1,73.4555,103.0250,0,29.5696,0.0022,-,-,-,-,-,-,-,29.5434,0.0239,
7.5506,17,1,ok,-1,80.5262,108.5948,0,28.0686,0.0012,-,-,-,-,-,-,-,28.0327,0.0347,
7.5506,18,1,ok,-1,93.6992,114.1481,0,20.4489,0.0014,-,-,-,-,-,-,-,20.4223,0.0251,
7.5506,19,1,ok,-1,93.7510,119.7080,0,25.9570,0.0009,-,-,-,-,-,-,-,25.9272,0.0289,
7.5506,20,1,ok,-1,106.7748,125.2604,0,18.4855,0.0012,-,-,-,-,-,-,-,18.4622,0.0221,
7.5506,21,1,ok,-1,116.2929,130.8204,0,14.5275,0.0006,-,-,-,-,-,-,-,14.5063,0.0206,
7.5506,22,1,ok,-1,119.5977,136.3567,0,16.7589,0.0014,-,-,-,-,-,-,-,16.7359,0.0216,
7.5506,23,1,ok,-1,120.9406,141.8956,0,20.9551,0.0009,-,-,-,-,-,-,-,20.9352,0.0190,
7.5506,24,1,ok,-1,145.9837,151.5644,0,5.5807,0.0005,-,-,-,-,-,-,-,5.5635,0.0167,
7.5506,25,1,ok,-1,149.2447,157.1269,0,7.8823,0.0013,-,-,-,-,-,-,-,7.8580,0.0230,
7.5506,26,1,ok,-1,150.0181,162.6842,0,12.6661,0.0010,-,-,-,-,-,-,-,12.6420,0.0232,
7.5506,27,1,ok,-1,150.8264,168.2559,0,17.4295,0.0018,-,-,-,-,-,-,-,17.3982,0.0294,
7.5506,28,1,ok,-1,165.7700,173.8102,0,8.0403,0.0017,-,-,-,-,-,-,-,8.0156,0.0230,
7.5506,29,1,ok,-1,173.1255,179.3434,0,6.2179,0.0017,-,-,-,-,-,-,-,6.1955,0.0207,
7.5506,30,1,ok,-1,186.2031,191.7763,0,5.5732,0.0007,-,-,-,-,-,-,-,5.5531,0.0194,
