level_rpm,index,measured,status,replica,scheduled_offset_s,done_offset_s,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,server_s,http_s,error
12.4417,43,1,ok,-1,182.4941,188.9273,0,6.4332,0.0008,-,-,-,-,-,-,-,6.4074,0.0250,
12.4417,44,1,ok,-1,182.8951,191.3083,0,8.4132,0.0014,-,-,-,-,-,-,-,8.3865,0.0254,
12.4417,45,1,ok,-1,184.1731,193.6885,0,9.5154,0.0002,-,-,-,-,-,-,-,9.4906,0.0246,
12.4417,46,1,ok,-1,184.6865,196.0739,0,11.3874,0.0015,-,-,-,-,-,-,-,11.3614,0.0244,
12.4417,47,1,ok,-1,186.2572,198.4559,0,12.1987,0.0009,-,-,-,-,-,-,-,12.1708,0.0270,
12.4417,48,1,ok,-1,191.1266,200.8532,0,9.7266,0.0002,-,-,-,-,-,-,-,9.7006,0.0258,
12.4417,49,1,ok,-1,193.3154,203.2447,0,9.9293,0.0013,-,-,-,-,-,-,-,9.9016,0.0264,
12.4417,50,1,ok,-1,195.5449,205.6330,0,10.0881,0.0006,-,-,-,-,-,-,-,10.0620,0.0254,
12.4417,51,1,ok,-1,196.6787,208.0218,0,11.3431,0.0020,-,-,-,-,-,-,-,11.3147,0.0264,
12.4417,52,1,ok,-1,198.1764,210.4193,0,12.2428,0.0020,-,-,-,-,-,-,-,12.2159,0.0249,
12.4417,53,1,ok,-1,211.4824,213.8981,0,2.4157,0.0021,-,-,-,-,-,-,-,2.3878,0.0258,
12.4417,54,1,ok,-1,216.5181,218.9259,0,2.4078,0.0009,-,-,-,-,-,-,-,2.3817,0.0252,
12.4417,55,1,ok,-1,221.0483,223.4644,0,2.4161,0.0020,-,-,-,-,-,-,-,2.3885,0.0256,
12.4417,56,1,ok,-1,221.9535,225.8446,0,3.8912,0.0010,-,-,-,-,-,-,-,3.8635,0.0267,
12.4417,57,1,ok,-1,228.2521,230.6649,0,2.4128,0.0012,-,-,-,-,-,-,-,2.3869,0.0247,
12.4417,58,1,ok,-1,229.1125,233.0600,0,3.9475,0.0015,-,-,-,-,-,-,-,3.9187,0.0272,
12.4417,59,1,ok,-1,231.4136,235.4524,0,4.0388,0.0012,-,-,-,-,-,-,-,4.0121,0.0255,
12.4417,60,1,ok,-1,253.3974,255.8241,0,2.4267,0.0020,-,-,-,-,-,-,-,2.3994,0.0253,
12.4417,61,1,ok,-1,258.3243,260.7330,0,2.4087,0.0006,-,-,-,-,-,-,-,2.3822,0.0259,
12.4417,62,1,ok,-1,262.2501,264.6590,0,2.4089,0.0015,-,-,-,-,-,-,-,2.3830,0.0243,
12.4417,63,1,ok,-1,267.8151,270.2224,0,2.4073,0.0024,-,-,-,-,-,-,-,2.3788,0.0262,
12.4417,64,1,ok,-1,276.7394,279.1412,0,2.4019,0.0012,-,-,-,-,-,-,-,2.3748,0.0259,
12.4417,65,1,ok,-1,283.9543,286.3604,0,2.4061,0.0012,-,-,-,-,-,-,-,2.3799,0.0249,
12.4417,66,1,ok,-1,285.2088,288.7420,0,3.5332,0.0013,-,-,-,-,-,-,-,3.5059,0.0260,
12.4417,67,1,ok,-1,285.3661,291.1167,0,5.7506,0.0005,-,-,-,-,-,-,-,5.7251,0.0249,
12.4417,68,1,ok,-1,287.1939,293.4962,0,6.3024,0.0006,-,-,-,-,-,-,-,6.2759,0.0259,
12.4417,69,1,ok,-1,288.6966,295.8794,0,7.1827,0.0006,-,-,-,-,-,-,-,7.1567,0.0254,
