level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
2.4923,0,0,ok,0,1,23.6397,0.0014,0.0000,23.6371,0.0011,0.8266,19.2938,3.5132,0.0035,
2.4923,1,0,ok,1,1,28.6903,0.0008,0.0000,28.6888,0.0007,1.2241,23.8495,3.6117,0.0035,
2.4923,2,0,ok,0,1,38.9542,0.0018,15.2851,23.6666,0.0006,0.8170,19.3698,3.4762,0.0037,
2.4923,3,0,ok,1,1,38.8469,0.0011,14.8653,23.9798,0.0006,1.3993,18.8929,3.6839,0.0038,
2.4923,4,0,ok,0,1,20.9133,0.0005,0.7670,20.1451,0.0006,0.9537,15.8307,3.3568,0.0038,
2.4923,5,0,ok,1,1,22.0945,0.0009,0.0000,22.0930,0.0006,1.3110,17.2040,3.5743,0.0036,
2.4923,6,0,ok,0,1,23.2519,0.0030,0.0000,23.2483,0.0006,0.8222,19.1071,3.3154,0.0036,
2.4923,7,0,ok,1,1,23.4745,0.0009,0.0000,23.4731,0.0005,1.1350,18.8264,3.5078,0.0038,
2.4923,8,0,ok,0,1,31.4466,0.0014,7.8669,23.5775,0.0008,0.8073,19.3410,3.4256,0.0036,
2.4923,9,0,ok,1,1,33.0342,0.0008,9.5515,23.4813,0.0006,1.3627,18.6144,3.5004,0.0037,
2.4923,10,1,ok,0,1,48.7069,0.0011,24.7776,23.9275,0.0007,0.7730,19.6408,3.5097,0.0039,
2.4923,11,1,ok,1,1,34.2345,0.0016,10.1465,24.0858,0.0006,1.4763,19.1140,3.4916,0.0039,
2.4923,12,1,ok,0,1,55.1746,0.0011,31.1118,24.0608,0.0009,1.0918,19.5138,3.4515,0.0036,
2.4923,13,1,ok,1,1,51.1182,0.0010,28.2490,22.8677,0.0006,1.1871,18.2017,3.4753,0.0036,
2.4923,14,1,ok,0,1,43.9037,0.0020,24.5694,19.3316,0.0008,1.0338,15.0129,3.2810,0.0038,
2.4923,15,1,cancelled,-1,0,inf,0.0013,-,-,-,-,-,-,-,
2.4923,16,1,not_sent,-1,0,inf,-,-,-,-,-,-,-,-,
2.4923,17,1,not_sent,-1,0,inf,-,-,-,-,-,-,-,-,
2.4923,18,1,not_sent,-1,0,inf,-,-,-,-,-,-,-,-,
