level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
8.0197,0,0,ok,0,1,3.7261,0.0014,0.0000,3.7239,0.0008,0.0996,3.1701,0.4505,0.0035,
8.0197,1,0,ok,0,1,7.2772,0.0005,3.5362,3.7402,0.0004,0.1044,3.1771,0.4551,0.0036,
8.0197,2,0,ok,0,1,8.6116,0.0008,4.8702,3.7403,0.0003,0.1026,3.1786,0.4554,0.0036,
8.0197,3,0,ok,0,1,10.4594,0.0015,6.7204,3.7373,0.0002,0.1028,3.1821,0.4487,0.0036,
8.0197,4,0,ok,0,1,4.2215,0.0003,0.4818,3.7392,0.0002,0.1042,3.1812,0.4500,0.0037,
8.0197,5,0,ok,0,1,3.7282,0.0012,0.0000,3.7267,0.0003,0.0997,3.1733,0.4501,0.0036,
8.0197,6,0,ok,0,1,3.7113,0.0008,0.0000,3.7101,0.0003,0.0982,3.1578,0.4505,0.0035,
8.0197,7,0,ok,0,1,6.7580,0.0012,3.0296,3.7270,0.0002,0.1017,3.1680,0.4535,0.0038,
8.0197,8,0,ok,0,1,6.3840,0.0009,2.6569,3.7260,0.0002,0.1018,3.1673,0.4535,0.0034,
8.0197,9,0,ok,0,1,9.8894,0.0008,6.1569,3.7313,0.0004,0.1026,3.1712,0.4538,0.0035,
8.0197,10,1,ok,0,1,11.7795,0.0011,8.0425,3.7356,0.0003,0.1056,3.1759,0.4501,0.0039,
8.0197,11,1,ok,0,1,10.2500,0.0006,6.5125,3.7367,0.0002,0.1010,3.1787,0.4532,0.0038,
8.0197,12,1,ok,0,1,13.7921,0.0006,10.0481,3.7431,0.0002,0.1024,3.1801,0.4571,0.0035,
8.0197,13,1,ok,0,1,15.8720,0.0009,12.1326,3.7382,0.0002,0.1032,3.1793,0.4521,0.0035,
8.0197,14,1,ok,0,1,11.7588,0.0011,8.0190,3.7384,0.0002,0.1034,3.1788,0.4526,0.0036,
8.0197,15,1,ok,0,1,9.6057,0.0020,5.8664,3.7371,0.0003,0.1030,3.1797,0.4510,0.0034,
8.0197,16,1,ok,0,1,11.4838,0.0010,7.7416,3.7410,0.0002,0.1015,3.1816,0.4543,0.0036,
8.0197,17,1,ok,0,1,8.5701,0.0011,4.8256,3.7431,0.0003,0.1024,3.1809,0.4563,0.0035,
8.0197,18,1,ok,0,1,3.7353,0.0017,0.0000,3.7333,0.0003,0.1000,3.1777,0.4518,0.0037,
8.0197,19,1,ok,0,1,7.4291,0.0011,3.6855,3.7424,0.0003,0.1025,3.1849,0.4514,0.0035,
8.0197,20,1,ok,0,1,3.7376,0.0015,0.0000,3.7359,0.0002,0.0989,3.1834,0.4502,0.0033,
8.0197,21,1,ok,0,1,3.7220,0.0010,0.0000,3.7207,0.0003,0.0985,3.1684,0.4503,0.0034,
8.0197,22,1,ok,0,1,4.3451,0.0009,0.6095,3.7345,0.0002,0.1030,3.1751,0.4529,0.0036,
8.0197,23,1,ok,0,1,6.8200,0.0009,3.0799,3.7389,0.0002,0.1001,3.1797,0.4558,0.0034,
8.0197,24,1,ok,0,1,3.7121,0.0001,0.0000,3.7117,0.0004,0.0987,3.1614,0.4481,0.0034,
8.0197,25,1,ok,0,1,4.3593,0.0003,0.6416,3.7171,0.0003,0.1010,3.1640,0.4487,0.0033,
8.0197,26,1,ok,0,1,7.3513,0.0020,3.6291,3.7200,0.0002,0.1004,3.1667,0.4494,0.0034,
8.0197,27,1,ok,0,1,10.3146,0.0018,6.5885,3.7240,0.0002,0.1020,3.1681,0.4504,0.0035,
8.0197,28,1,ok,0,1,3.7221,0.0013,0.0000,3.7206,0.0002,0.0985,3.1692,0.4494,0.0035,
8.0197,29,1,ok,0,1,3.7177,0.0013,0.0000,3.7161,0.0002,0.1010,3.1655,0.4460,0.0035,
8.0197,30,1,ok,0,1,3.7158,0.0015,0.0000,3.7141,0.0002,0.0987,3.1619,0.4500,0.0034,
8.0197,31,1,ok,0,1,3.7158,0.0010,0.0000,3.7145,0.0003,0.0995,3.1626,0.4488,0.0036,
8.0197,32,1,ok,0,1,3.7137,0.0005,0.0000,3.7130,0.0003,0.0994,3.1616,0.4482,0.0037,
8.0197,33,1,ok,0,1,3.7114,0.0014,0.0000,3.7097,0.0003,0.1005,3.1571,0.4486,0.0035,
8.0197,34,1,ok,0,1,3.8665,0.0026,0.1501,3.7136,0.0002,0.1002,3.1579,0.4518,0.0036,
8.0197,35,1,ok,0,1,3.7103,0.0028,0.0000,3.7073,0.0002,0.0979,3.1579,0.4480,0.0036,
8.0197,36,1,ok,0,1,3.7156,0.0007,0.0000,3.7146,0.0002,0.1014,3.1591,0.4507,0.0035,
8.0197,37,1,ok,0,1,3.7091,0.0005,0.0000,3.7084,0.0002,0.0998,3.1552,0.4498,0.0037,
8.0197,38,1,ok,0,1,3.7039,0.0008,0.0000,3.7028,0.0003,0.0991,3.1527,0.4474,0.0035,
8.0197,39,1,ok,0,1,3.7036,0.0007,0.0000,3.7026,0.0002,0.0988,3.1532,0.4470,0.0036,
8.0197,40,1,ok,0,1,3.7103,0.0021,0.0000,3.7080,0.0002,0.0996,3.1560,0.4489,0.0034,
8.0197,41,1,ok,0,1,7.0809,0.0016,3.3578,3.7214,0.0002,0.1025,3.1638,0.4515,0.0035,
8.0197,42,1,ok,0,1,8.8647,0.0017,5.1442,3.7186,0.0002,0.1009,3.1664,0.4478,0.0035,
