level_rpm,index,measured,status,replica,scheduled_offset_s,done_offset_s,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,server_s,http_s,error
7.6629,49,1,ok,-1,313.8714,330.1724,0,16.3010,0.0009,-,-,-,-,-,-,-,16.2770,0.0230,
7.6629,50,1,ok,-1,317.4913,334.0783,0,16.5870,0.0012,-,-,-,-,-,-,-,16.5630,0.0228,
7.6629,51,1,ok,-1,319.3321,337.9879,0,18.6557,0.0020,-,-,-,-,-,-,-,18.6284,0.0253,
7.6629,52,1,ok,-1,321.7639,341.8951,0,20.1311,0.0010,-,-,-,-,-,-,-,20.1083,0.0218,
7.6629,53,1,ok,-1,343.3678,347.2916,0,3.9238,0.0004,-,-,-,-,-,-,-,3.9004,0.0230,
7.6629,54,1,ok,-1,351.5440,355.4624,0,3.9185,0.0003,-,-,-,-,-,-,-,3.8961,0.0220,
7.6629,55,1,ok,-1,358.8992,362.8202,0,3.9210,0.0010,-,-,-,-,-,-,-,3.8962,0.0238,
7.6629,56,1,ok,-1,360.3689,366.7282,0,6.3593,0.0001,-,-,-,-,-,-,-,6.3356,0.0237,
7.6629,57,1,ok,-1,370.5956,374.5134,0,3.9179,0.0008,-,-,-,-,-,-,-,3.8988,0.0183,
7.6629,58,1,ok,-1,371.9925,378.4254,0,6.4329,0.0015,-,-,-,-,-,-,-,6.4064,0.0250,
7.6629,59,1,ok,-1,375.7286,382.3242,0,6.5955,0.0012,-,-,-,-,-,-,-,6.5721,0.0222,
7.6629,60,1,ok,-1,411.4220,415.3178,0,3.8958,0.0007,-,-,-,-,-,-,-,3.8759,0.0191,
7.6629,61,1,ok,-1,419.4214,423.3172,0,3.8958,0.0007,-,-,-,-,-,-,-,3.8706,0.0245,
7.6629,62,1,ok,-1,425.7955,429.6986,0,3.9031,0.0013,-,-,-,-,-,-,-,3.8797,0.0221,
7.6629,63,1,ok,-1,434.8309,438.7308,0,3.9000,0.0009,-,-,-,-,-,-,-,3.8774,0.0216,
7.6629,64,1,ok,-1,449.3206,453.2144,0,3.8938,0.0015,-,-,-,-,-,-,-,3.8727,0.0196,
7.6629,65,1,ok,-1,461.0350,464.9331,0,3.8982,0.0012,-,-,-,-,-,-,-,3.8756,0.0214,
7.6629,66,1,ok,-1,463.0718,468.8256,0,5.7538,0.0009,-,-,-,-,-,-,-,5.7257,0.0272,
7.6629,67,1,ok,-1,463.3272,472.7007,0,9.3735,0.0010,-,-,-,-,-,-,-,9.3484,0.0240,
7.6629,68,1,ok,-1,466.2947,476.5884,0,10.2936,0.0019,-,-,-,-,-,-,-,10.2685,0.0233,
7.6629,69,1,ok,-1,468.7347,480.4708,0,11.7361,0.0007,-,-,-,-,-,-,-,11.7192,0.0163,
7.6629,70,1,ok,-1,470.5901,484.3756,0,13.7855,0.0004,-,-,-,-,-,-,-,13.7619,0.0232,
7.6629,71,1,ok,-1,493.0080,496.9164,0,3.9084,0.0013,-,-,-,-,-,-,-,3.8841,0.0230,
7.6629,72,1,ok,-1,509.3760,513.2780,0,3.9020,0.0016,-,-,-,-,-,-,-,3.8769,0.0235,
7.6629,73,1,ok,-1,512.3346,517.1577,0,4.8231,0.0009,-,-,-,-,-,-,-,4.8013,0.0210,
7.6629,74,1,ok,-1,520.6772,524.5834,0,3.9062,0.0011,-,-,-,-,-,-,-,3.8813,0.0238,
7.6629,75,1,ok,-1,524.6202,528.5256,0,3.9054,0.0004,-,-,-,-,-,-,-,3.8849,0.0201,
7.6629,76,1,ok,-1,543.8801,547.7744,0,3.8943,0.0011,-,-,-,-,-,-,-,3.8700,0.0232,
7.6629,77,1,ok,-1,548.6881,552.5846,0,3.8965,0.0003,-,-,-,-,-,-,-,3.8704,0.0257,
7.6629,78,1,ok,-1,551.0976,556.4703,0,5.3727,0.0016,-,-,-,-,-,-,-,5.3497,0.0215,
7.6629,79,1,ok,-1,553.3149,560.3571,0,7.0422,0.0011,-,-,-,-,-,-,-,7.0187,0.0223,
7.6629,80,1,ok,-1,559.7675,564.2530,0,4.4855,0.0003,-,-,-,-,-,-,-,4.4614,0.0238,
7.6629,81,1,ok,-1,562.1542,568.1508,0,5.9966,0.0009,-,-,-,-,-,-,-,5.9714,0.0243,
7.6629,82,1,ok,-1,569.0326,572.9459,0,3.9133,0.0012,-,-,-,-,-,-,-,3.8935,0.0185,
7.6629,83,1,ok,-1,586.8929,590.7954,0,3.9024,0.0005,-,-,-,-,-,-,-,3.8799,0.0220,
7.6629,84,1,ok,-1,590.8848,594.7937,0,3.9088,0.0007,-,-,-,-,-,-,-,3.8912,0.0169,
7.6629,85,1,ok,-1,592.8234,598.6954,0,5.8719,0.0004,-,-,-,-,-,-,-,5.8520,0.0196,
7.6629,86,1,ok,-1,639.8546,643.7472,0,3.8926,0.0004,-,-,-,-,-,-,-,3.8664,0.0258,
7.6629,87,1,ok,-1,645.4325,649.3234,0,3.8908,0.0016,-,-,-,-,-,-,-,3.8694,0.0199,
7.6629,88,1,ok,-1,646.1788,653.2028,0,7.0240,0.0013,-,-,-,-,-,-,-,7.0030,0.0197,
7.6629,89,1,ok,-1,646.5567,657.0839,0,10.5272,0.0011,-,-,-,-,-,-,-,10.5007,0.0254,
7.6629,90,1,ok,-1,647.4660,660.9560,0,13.4900,0.0020,-,-,-,-,-,-,-,13.4707,0.0173,
7.6629,91,1,ok,-1,655.1971,664.8435,0,9.6465,0.0010,-,-,-,-,-,-,-,9.6242,0.0213,
7.6629,92,1,ok,-1,667.4947,671.4026,0,3.9079,0.0012,-,-,-,-,-,-,-,3.8845,0.0222,
7.6629,93,1,ok,-1,671.7890,675.6960,0,3.9070,0.0011,-,-,-,-,-,-,-,3.8861,0.0198,
7.6629,94,1,ok,-1,672.3030,679.5910,0,7.2880,0.0008,-,-,-,-,-,-,-,7.2677,0.0195,
