level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
7.3224,0,0,ok,0,1,8.3764,0.0005,0.0000,8.3748,0.0011,0.9681,3.7353,3.6679,0.0035,
7.3224,1,0,ok,1,1,8.2273,0.0016,0.0000,8.2251,0.0006,0.9731,3.8292,3.4195,0.0032,
7.3224,2,0,ok,0,1,13.7795,0.0005,5.5330,8.2453,0.0007,0.9837,3.7971,3.4605,0.0040,
7.3224,3,0,ok,1,1,11.7485,0.0009,3.5214,8.2257,0.0006,1.1805,3.8437,3.1986,0.0028,
7.3224,4,0,ok,0,1,9.1065,0.0020,0.7804,8.3234,0.0007,1.1004,3.7493,3.4698,0.0039,
7.3224,5,0,ok,1,1,7.8965,0.0004,0.0000,7.8954,0.0007,0.8305,3.7069,3.3542,0.0038,
7.3224,6,0,ok,0,1,7.9831,0.0010,0.0000,7.9814,0.0007,0.9031,3.7040,3.3709,0.0034,
7.3224,7,0,ok,1,1,8.2052,0.0006,0.0000,8.2041,0.0005,0.7591,4.0773,3.3638,0.0038,
7.3224,8,0,ok,0,1,11.0624,0.0013,2.7459,8.3146,0.0006,1.0271,3.7687,3.5157,0.0031,
7.3224,9,0,ok,1,1,11.5958,0.0010,3.4657,8.1285,0.0006,1.0463,3.7765,3.3023,0.0035,
7.3224,10,1,ok,0,1,16.7958,0.0013,8.7917,8.0021,0.0007,0.7684,3.7440,3.4860,0.0036,
7.3224,11,1,ok,1,1,11.6176,0.0020,3.8044,7.8107,0.0006,0.7463,3.7300,3.3306,0.0037,
7.3224,12,1,ok,0,1,19.3111,0.0011,10.8065,8.5029,0.0006,1.1467,3.7826,3.5702,0.0033,
7.3224,13,1,ok,1,1,17.5998,0.0003,9.5804,8.0184,0.0006,0.9374,3.7934,3.2843,0.0032,
7.3224,14,1,ok,0,1,17.1872,0.0014,8.8937,8.2915,0.0007,0.9026,3.7893,3.5956,0.0040,
7.3224,15,1,ok,1,1,11.0250,0.0006,2.5483,8.4755,0.0006,1.2083,3.9076,3.3557,0.0038,
7.3224,16,1,ok,0,1,16.7823,0.0009,8.6944,8.0864,0.0006,0.8393,3.7750,3.4682,0.0038,
7.3224,17,1,ok,1,1,9.6230,0.0012,1.6922,7.9290,0.0006,0.9555,3.7285,3.2415,0.0033,
