level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
3.6767,0,0,ok,0,1,8.1301,0.0012,0.0000,8.1281,0.0008,0.1586,7.5285,0.4382,0.0028,
3.6767,1,0,ok,0,1,15.8753,0.0017,7.7151,8.1581,0.0004,0.1699,7.5465,0.4389,0.0028,
3.6767,2,0,ok,0,1,18.7809,0.0005,10.6261,8.1540,0.0003,0.1699,7.5458,0.4353,0.0030,
3.6767,3,0,ok,0,1,22.8281,0.0010,14.6579,8.1690,0.0002,0.1718,7.5578,0.4367,0.0026,
3.6767,4,0,ok,0,1,9.2557,0.0006,1.0644,8.1905,0.0002,0.1695,7.5814,0.4356,0.0040,
3.6767,5,0,ok,0,1,8.1406,0.0017,0.0000,8.1386,0.0003,0.1620,7.5401,0.4338,0.0027,
3.6767,6,0,ok,0,1,8.0966,0.0029,0.0000,8.0935,0.0002,0.1599,7.4928,0.4380,0.0027,
3.6767,7,0,ok,0,1,14.7480,0.0013,6.6110,8.1355,0.0002,0.1693,7.5256,0.4376,0.0030,
3.6767,8,0,ok,0,1,13.9629,0.0013,5.8031,8.1584,0.0002,0.1682,7.5511,0.4364,0.0026,
3.6767,9,0,ok,0,1,21.6326,0.0012,13.4681,8.1630,0.0003,0.1698,7.5530,0.4369,0.0033,
3.6767,10,1,ok,0,1,25.7838,0.0014,17.6050,8.1771,0.0003,0.1708,7.5668,0.4360,0.0034,
3.6767,11,1,ok,0,1,22.4820,0.0010,14.2955,8.1852,0.0002,0.1687,7.5756,0.4371,0.0037,
3.6767,12,1,ok,0,1,30.2344,0.0005,22.0425,8.1912,0.0002,0.1697,7.5844,0.4344,0.0026,
3.6767,13,1,ok,0,1,34.8132,0.0016,26.6150,8.1964,0.0003,0.1702,7.5852,0.4383,0.0026,
3.6767,14,1,ok,0,1,25.8859,0.0013,17.6851,8.1992,0.0002,0.1651,7.5914,0.4394,0.0032,
3.6767,15,1,ok,0,1,21.2153,0.0008,13.0365,8.1778,0.0002,0.1677,7.5721,0.4352,0.0027,
3.6767,16,1,ok,0,1,25.3576,0.0012,17.1502,8.2060,0.0002,0.1713,7.5916,0.4396,0.0036,
3.6767,17,1,ok,0,1,19.0476,0.0015,10.8352,8.2107,0.0002,0.1714,7.6002,0.4355,0.0035,
3.6767,18,1,ok,0,1,8.1783,0.0022,0.0000,8.1759,0.0002,0.1593,7.5726,0.4407,0.0031,
3.6767,19,1,ok,0,1,16.2748,0.0010,8.0709,8.2027,0.0002,0.1714,7.5918,0.4361,0.0033,
3.6767,20,1,ok,0,1,8.1524,0.0012,0.0000,8.1509,0.0002,0.1619,7.5467,0.4392,0.0032,
3.6767,21,1,ok,0,1,8.1251,0.0007,0.0000,8.1242,0.0002,0.1573,7.5273,0.4371,0.0025,
3.6767,22,1,ok,0,1,9.5014,0.0009,1.3371,8.1630,0.0003,0.1683,7.5563,0.4356,0.0028,
3.6767,23,1,ok,0,1,14.9200,0.0009,6.7428,8.1761,0.0003,0.1642,7.5706,0.4384,0.0028,
3.6767,24,1,ok,0,1,8.0925,0.0012,0.0000,8.0911,0.0002,0.1571,7.4974,0.4339,0.0027,
3.6767,25,1,ok,0,1,9.5275,0.0016,1.3941,8.1316,0.0002,0.1714,7.5221,0.4353,0.0028,
3.6767,26,1,ok,0,1,16.0966,0.0005,7.9386,8.1573,0.0002,0.1697,7.5464,0.4382,0.0030,
3.6767,27,1,ok,0,1,22.5923,0.0004,14.4363,8.1554,0.0002,0.1697,7.5430,0.4393,0.0034,
3.6767,28,1,ok,0,1,8.1422,0.0018,0.0000,8.1401,0.0002,0.1575,7.5425,0.4371,0.0030,
3.6767,29,1,ok,0,1,8.1346,0.0017,0.0000,8.1327,0.0002,0.1577,7.5363,0.4355,0.0032,
