level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
2.8196,0,0,ok,0,1,10.6069,0.0010,0.0000,10.6050,0.0009,0.1569,10.0007,0.4446,0.0027,
2.8196,1,0,ok,0,1,20.6845,0.0009,10.0669,10.6162,0.0004,0.1710,10.0063,0.4359,0.0029,
2.8196,2,0,ok,0,1,24.4560,0.0011,13.8394,10.6152,0.0004,0.1744,9.9997,0.4380,0.0030,
2.8196,3,0,ok,0,1,29.7394,0.0009,19.0803,10.6580,0.0002,0.1752,10.0356,0.4446,0.0026,
2.8196,4,0,ok,0,1,12.0419,0.0019,1.3594,10.6804,0.0002,0.1706,10.0677,0.4382,0.0040,
2.8196,5,0,ok,0,1,10.5968,0.0014,0.0000,10.5951,0.0003,0.1590,9.9954,0.4379,0.0027,
2.8196,6,0,ok,0,1,10.5746,0.0008,0.0000,10.5735,0.0002,0.1561,9.9732,0.4413,0.0028,
2.8196,7,0,ok,0,1,19.2480,0.0005,8.6387,10.6085,0.0003,0.1683,9.9993,0.4378,0.0031,
2.8196,8,0,ok,0,1,18.2231,0.0013,7.5846,10.6369,0.0004,0.1746,10.0218,0.4377,0.0027,
2.8196,9,0,ok,0,1,28.2329,0.0013,17.5781,10.6532,0.0002,0.1732,10.0333,0.4435,0.0032,
2.8196,10,1,ok,0,1,33.6567,0.0024,22.9805,10.6737,0.0002,0.1733,10.0543,0.4423,0.0037,
2.8196,11,1,ok,0,1,29.3413,0.0014,18.6764,10.6632,0.0003,0.1673,10.0527,0.4394,0.0038,
2.8196,12,1,ok,0,1,39.4452,0.0008,28.7683,10.6758,0.0003,0.1753,10.0595,0.4384,0.0026,
2.8196,13,1,ok,0,1,45.4258,0.0024,34.7254,10.6978,0.0003,0.1730,10.0826,0.4396,0.0026,
2.8196,14,1,ok,0,1,33.7814,0.0010,23.0923,10.6878,0.0003,0.1725,10.0692,0.4429,0.0033,
2.8196,15,1,ok,0,1,27.7201,0.0020,17.0255,10.6924,0.0003,0.1671,10.0836,0.4389,0.0028,
2.8196,16,1,ok,0,1,33.1403,0.0006,22.4205,10.7190,0.0003,0.1676,10.1078,0.4401,0.0035,
2.8196,17,1,ok,0,1,24.9204,0.0005,14.2052,10.7145,0.0002,0.1712,10.1007,0.4390,0.0035,
2.8196,18,1,ok,0,1,10.6296,0.0007,0.0000,10.6287,0.0002,0.1574,10.0306,0.4375,0.0032,
2.8196,19,1,ok,0,1,21.1705,0.0012,10.4897,10.6794,0.0002,0.1741,10.0575,0.4441,0.0036,
2.8196,20,1,ok,0,1,10.6027,0.0018,0.0000,10.6005,0.0004,0.1563,10.0026,0.4380,0.0036,
2.8196,21,1,ok,0,1,10.5981,0.0015,0.0000,10.5962,0.0003,0.1578,9.9964,0.4395,0.0024,
2.8196,22,1,ok,0,1,12.3736,0.0008,1.7473,10.6253,0.0002,0.1705,10.0141,0.4379,0.0027,
2.8196,23,1,ok,0,1,19.4342,0.0012,8.7764,10.6563,0.0002,0.1755,10.0401,0.4379,0.0027,
2.8196,24,1,ok,0,1,10.5849,0.0010,0.0000,10.5836,0.0003,0.1567,9.9828,0.4413,0.0028,
2.8196,25,1,ok,0,1,12.4521,0.0009,1.8516,10.5994,0.0002,0.1640,9.9917,0.4408,0.0028,
2.8196,26,1,ok,0,1,21.0011,0.0006,10.3803,10.6199,0.0002,0.1680,10.0114,0.4372,0.0032,
2.8196,27,1,ok,0,1,29.4553,0.0004,18.8361,10.6185,0.0002,0.1764,10.0019,0.4370,0.0033,
2.8196,28,1,ok,0,1,10.6114,0.0004,0.0000,10.6107,0.0002,0.1569,10.0137,0.4372,0.0029,
2.8196,29,1,ok,0,1,10.6074,0.0018,0.0000,10.6054,0.0002,0.1542,10.0125,0.4354,0.0032,
2.8196,30,1,ok,0,1,10.5708,0.0015,0.0000,10.5690,0.0003,0.1548,9.9718,0.4396,0.0028,
2.8196,31,1,ok,0,1,10.5839,0.0027,0.0000,10.5809,0.0003,0.1524,9.9836,0.4420,0.0029,
2.8196,32,1,ok,0,1,10.6092,0.0020,0.0000,10.6070,0.0002,0.1538,10.0081,0.4412,0.0039,
2.8196,33,1,ok,0,1,10.5506,0.0018,0.0000,10.5485,0.0003,0.1543,9.9519,0.4393,0.0031,
2.8196,34,1,ok,0,1,11.0131,0.0004,0.4281,10.5843,0.0002,0.1714,9.9746,0.4352,0.0031,
2.8196,35,1,ok,0,1,10.5913,0.0010,0.0000,10.5901,0.0002,0.1557,9.9926,0.4377,0.0040,
2.8196,36,1,ok,0,1,10.5704,0.0008,0.0000,10.5693,0.0002,0.1573,9.9679,0.4408,0.0033,
2.8196,37,1,ok,0,1,10.5680,0.0009,0.0000,10.5669,0.0002,0.1533,9.9724,0.4381,0.0030,
2.8196,38,1,ok,0,1,10.5792,0.0017,0.0000,10.5772,0.0004,0.1533,9.9812,0.4395,0.0032,
2.8196,39,1,ok,0,1,10.5729,0.0014,0.0000,10.5713,0.0003,0.1555,9.9768,0.4362,0.0028,
2.8196,40,1,ok,0,1,10.5667,0.0008,0.0000,10.5656,0.0003,0.1549,9.9707,0.4369,0.0030,
2.8196,41,1,ok,0,1,20.1498,0.0008,9.5677,10.5811,0.0002,0.1684,9.9698,0.4399,0.0029,
2.8196,42,1,ok,0,1,25.2476,0.0020,14.6441,10.6013,0.0002,0.1679,9.9901,0.4404,0.0028,
2.8196,43,1,ok,0,1,28.5967,0.0007,17.9772,10.6186,0.0002,0.1780,10.0001,0.4378,0.0026,
2.8196,44,1,ok,0,1,37.4596,0.0021,26.8252,10.6322,0.0002,0.1737,10.0179,0.4381,0.0025,
2.8196,45,1,ok,0,1,42.4789,0.0001,31.8206,10.6577,0.0005,0.1748,10.0368,0.4418,0.0042,
2.8196,46,1,cancelled,-1,0,inf,0.0019,-,-,-,-,-,-,-,
2.8196,47,1,cancelled,-1,0,inf,0.0017,-,-,-,-,-,-,-,
