script,runtime,timestamp,server,cpu,gpu,server_sku,cpu_sku,gpu_sku,cpu_cores,model,dataset,mode,device,devices,dtype,quant,quant_detail,precision,tf32,samples,batch_size,batch_sizes_swept,replicas,replicas_swept,precisions_swept,resolution,steps,warmup,seed,threads,cpu_bind,compile,compile_detail,cpu_offload,batched,loaded_dtype,diffusion_batch_size,sla_seconds,sla_percentile,num_shards,gpu_placement,workload,sla_ms,think_time_s,measure_s,batch_wait_ms,pre_workers,processor,requests_per_level,drop_after,early_stop,images,compute_s_max,compute_s_sum,images_per_second,avg_ms_per_image,avg_s_per_image,denoising_steps_per_s,top1_correct,top1_accuracy,measured_s,cpu_launch_ms,gpu_ms,bound_by,denoise_s_per_image,other_s_per_image,denoise_pct,calibrated_mu_rps,calibrated_service_s,service_p95_s,service_cv2,replica_rss_gib_max,gpu_peak_alloc_gib,verdict,skipped_reason,max_qps,max_requests_per_minute,max_images_per_hour,rho_at_capacity,goodput_rps,sla_attainment_pct,max_concurrent_users,max_concurrent_inflight,requests_measured,dropped,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,predicted_mean_ms,mean_batch_size,queue_depth_max,p95_drift,harness_lag_ms,preprocess_ms,queue_wait_ms,inference_ms,ipc_ms,text_encode_ms,denoise_ms,vae_decode_ms,jpeg_encode_ms,cpu_logical_count,cpu_cores_busy_mean,cpu_cores_busy_max,proc_cpu_pct_mean,sys_cpu_pct_mean,rss_gib_max,threads_max,gpu_util_pct_mean,gpu_mem_util_pct_mean,gpu_mem_used_gib_max,gpu_power_w_mean,gpu_power_w_max,gpu_sm_clock_mhz_mean,gpu_temp_c_max,cpu_power_w_mean,power_w_mean,power_source,images_per_second_per_w,joules_per_image,host_source,shard_images,shard_compute_s,shard_images_per_second,files
vit_benchmark_throughput,diffusers,20260915_200755,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,disabled,,bf16,,256,64,"1,4,8,16,32,64",1,1,"bf16,fp8,int8,fp4",,,5,,86,,enabled,,,,,,,,1,,,,,120,,,,,,,579328,,,4806.882,0.208,0.0002,,,,120.521,0.377,13.375,device (gpu/launch = 35.45),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,1.03,1.20,,0.6,,,100.0,,1.94,288.4,296.8,1542,85,2473.2,2761.5,gpu NVML board + cpu RAPL package,1.741,,logged,579328,,4806.882,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_200755.txt
vit_benchmark_throughput,diffusers,20260915_200755,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,fp4,"w4a4, float4_e2m1 weights, float8_e4m3 scale per 16-value block (NVFP4), activations quantised per forward, nn.Linear only, torchao 0.18.0",fp4,,256,64,"1,4,8,16,32,64",1,1,"bf16,fp8,int8,fp4",,,5,,86,,enabled,,,,,,,,1,,,,,120,,,,,,,257600,,,2070.311,0.483,0.0005,,,,124.426,1.393,32.411,device (gpu/launch = 23.27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,1.03,1.20,,0.6,,,100.0,,2.21,289.7,301.8,1593,85,302.9,592.5,gpu NVML board + cpu RAPL package,3.494,,logged,257600,,2070.311,vit_throughput_google_vit-large-patch16-224_bfloat16-fp4_20260915_200755.txt
vit_benchmark_throughput,diffusers,20260915_200755,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,,256,32,"1,4,8,16,32,64",1,1,"bf16,fp8,int8,fp4",,,5,,86,,enabled,,,,,,,,1,,,,,120,,,,,,,229216,,,1871.601,0.534,0.0005,,,,122.471,1.383,18.080,device (gpu/launch = 13.08),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,1.03,1.38,,0.6,,,100.0,,2.10,287.1,297.4,1548,85,303.0,590.1,gpu NVML board + cpu RAPL package,3.172,,logged,229216,,1871.601,vit_throughput_google_vit-large-patch16-224_bfloat16-fp8_20260915_200755.txt
vit_benchmark_throughput,diffusers,20260915_200755,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,int8,"w8a8, int8 weights per output channel, activations quantised per forward, nn.Linear only, torchao 0.18.0",int8,,256,32,"1,4,8,16,32,64",1,1,"bf16,fp8,int8,fp4",,,5,,86,,enabled,,,,,,,,1,,,,,120,,,,,,,206432,,,1680.282,0.595,0.0006,,,,122.856,1.519,20.127,device (gpu/launch = 13.25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,1.03,1.20,,0.6,,,100.0,,2.22,295.2,310.4,1471,85,303.0,598.2,gpu NVML board + cpu RAPL package,2.809,,logged,206432,,1680.282,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_200755.txt
vit_benchmark_throughput,diffusers,20260915_200755,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,disabled,,bf16,,256,64,"1,4,8,16,32,64",1,1,"bf16,fp8,int8,fp4",,,5,,86,,enabled,,,,,,,,1,,,,,120,,,,,,,175168,,,1448.348,0.690,0.0007,,,,120.943,0.691,44.697,device (gpu/launch = 64.70),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,1.03,1.03,,0.6,,,100.0,,2.46,288.1,295.8,1496,85,303.2,591.4,gpu NVML board + cpu RAPL package,2.449,,logged,175168,,1448.348,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_200755.txt
vit_benchmark_throughput,diffusers,20260915_231221,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",facebook/dinov2-giant,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,bfloat16,int8,"w8a8, int8 weights per output channel, activations quantised per forward, nn.Linear only, torchao 0.18.0",int8,,256,16,"1,4,8,16,32",2,"1,2","bf16,fp32,int8,fp4",,,5,,43,,enabled,,,,,,,,1,,,,,120,,,,,,,8224,,,68.372,29.252,0.0293,,,,120.283,468.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,85.56,86.34,,49.7,,,,,,,,,,494.7,494.7,cpu RAPL package,0.138,,logged,8224,,68.372,vit_throughput_facebook_dinov2-giant_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,diffusers,20260915_231221,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",facebook/dinov2-giant,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,bfloat16,disabled,,bf16,,256,8,"1,4,8,16,32",2,"1,2","bf16,fp32,int8,fp4",,,5,,43,,enabled,,,,,,,,1,,,,,120,,,,,,,4560,,,37.935,52.722,0.0527,,,,120.206,444.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,83.58,84.62,,48.6,,,,,,,,,,2558.4,2558.4,cpu RAPL package,0.015,,logged,4560,,37.935,vit_throughput_facebook_dinov2-giant_bfloat16_20260915_231221.txt
vit_benchmark_throughput,diffusers,20260915_231221,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",facebook/dinov2-giant,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,float32,disabled,,fp32,,256,32,"1,4,8,16,32",2,"1,2","bf16,fp32,int8,fp4",,,5,,43,,enabled,,,,,,,,1,,,,,120,,,,,,,1344,,,10.822,184.815,0.1848,,,,124.195,5885.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,79.33,82.39,,46.1,,,,,,,,,,1921.3,1921.3,cpu RAPL package,0.006,,logged,1344,,10.822,vit_throughput_facebook_dinov2-giant_float32_20260915_231221.txt
vit_benchmark_throughput,diffusers,20260915_231221,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,bfloat16,int8,"w8a8, int8 weights per output channel, activations quantised per forward, nn.Linear only, torchao 0.18.0",int8,,256,16,"1,4,8,16,32",2,"1,2","bf16,fp32,int8,fp4",,,5,,43,,enabled,,,,,,,,1,,,,,120,,,,,,,56032,,,466.738,4.285,0.0043,,,,120.050,69.850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,85.43,85.66,,49.7,,,,,,,,,,4823.9,4823.9,cpu RAPL package,0.097,,logged,56032,,466.738,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,diffusers,20260915_231221,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,bfloat16,disabled,,bf16,,256,32,"1,4,8,16,32",2,"1,2","bf16,fp32,int8,fp4",,,5,,43,,enabled,,,,,,,,1,,,,,120,,,,,,,47712,,,397.491,5.032,0.0050,,,,120.033,153.630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,79.75,81.01,,46.4,,,,,,,,,,454.9,454.9,cpu RAPL package,0.874,,logged,47712,,397.491,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,diffusers,20260915_231221,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",google/vit-base-patch16-224,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,float32,disabled,,fp32,,256,32,"1,4,8,16,32",2,"1,2","bf16,fp32,int8,fp4",,,5,,43,,enabled,,,,,,,,1,,,,,120,,,,,,,24096,,,200.306,9.985,0.0100,,,,120.296,319.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,84.62,86.00,,49.2,,,,,,,,,,494.9,494.9,cpu RAPL package,0.405,,logged,24096,,200.306,vit_throughput_google_vit-base-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,diffusers,20260915_231221,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,bfloat16,int8,"w8a8, int8 weights per output channel, activations quantised per forward, nn.Linear only, torchao 0.18.0",int8,,256,16,"1,4,8,16,32",2,"1,2","bf16,fp32,int8,fp4",,,5,,43,,enabled,,,,,,,,1,,,,,120,,,,,,,23872,,,198.639,10.069,0.0101,,,,120.178,173.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,85.33,85.83,,49.6,,,,,,,,,,493.6,493.6,cpu RAPL package,0.402,,logged,23872,,198.639,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,diffusers,20260915_231221,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,bfloat16,disabled,,bf16,,256,16,"1,4,8,16,32",2,"1,2","bf16,fp32,int8,fp4",,,5,,43,,enabled,,,,,,,,1,,,,,120,,,,,,,17376,,,144.590,13.832,0.0138,,,,120.174,211.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,83.02,83.59,,48.3,,,,,,,,,,463.5,463.5,cpu RAPL package,0.312,,logged,17376,,144.590,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,diffusers,20260915_231221,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",google/vit-large-patch16-224,ILSVRC/imagenet-1k,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,float32,disabled,,fp32,,256,32,"1,4,8,16,32",2,"1,2","bf16,fp32,int8,fp4",,,5,,43,,enabled,,,,,,,,1,,,,,120,,,,,,,7680,,,63.563,31.465,0.0315,,,,120.826,1012.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,84.72,86.00,,49.3,,,,,,,,,,2499.4,2499.4,cpu RAPL package,0.025,,logged,7680,,63.563,vit_throughput_google_vit-large-patch16-224_float32_20260915_231221.txt
dit_benchmark_throughput,diffusers,20260916_031229,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,disabled (matmul_precision=highest),100,1,"1,2",1,1,"bf16,fp8",1024x1024,20,1,42,86,,enabled,,,,,,,,1,,,,,120,,,,,,,194,,,1.607438,,0.6221,32.149,,,120.689,,,,0.0353,0.5868,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,5.78,15.65,,3.4,,,93.7,,12.48,385.4,468.7,1986,87,300.6,686.0,gpu NVML board + cpu RAPL package,0.002343,,logged,194,,1.607438,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,diffusers,20260916_031229,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,disabled,,bf16,disabled (matmul_precision=highest),100,1,"1,2",1,1,"bf16,fp8",1024x1024,20,1,42,86,,enabled,,,,,,,,1,,,,,120,,,,,,,147,,,1.220306,,0.8195,24.406,,,120.462,,,,0.0195,0.8000,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,4.64,14.79,,2.7,,,95.6,,13.33,316.2,466.2,1681,88,302.7,618.9,gpu NVML board + cpu RAPL package,0.001972,,logged,147,,1.220306,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_031229.txt
dit_benchmark_throughput,diffusers,20260916_031229,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,disabled (matmul_precision=highest),100,2,"1,2",1,1,"bf16,fp8",1024x1024,20,1,42,86,,enabled,,,,,,,,1,,,,,120,,,,,,,316,,,2.621828,,0.3814,52.437,,,120.527,,,,0.0243,0.3571,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,5.82,17.20,,3.4,,,93.3,,13.85,375.4,461.6,1989,88,301.2,676.6,gpu NVML board + cpu RAPL package,0.003875,,logged,316,,2.621828,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,diffusers,20260916_031229,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,disabled,,bf16,disabled (matmul_precision=highest),100,1,"1,2",1,1,"bf16,fp8",1024x1024,20,1,42,86,,enabled,,,,,,,,1,,,,,120,,,,,,,287,,,2.383243,,0.4196,47.665,,,120.424,,,,0.0236,0.3960,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,7.98,12.90,,4.6,,,91.9,,11.42,387.9,471.6,2139,87,300.0,687.9,gpu NVML board + cpu RAPL package,0.003465,,logged,287,,2.383243,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_031229.txt
dit_benchmark_throughput,diffusers,20260916_031229,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,disabled (matmul_precision=highest),100,1,"1,2",1,1,"bf16,fp8",1024x1024,20,1,42,86,,enabled,,,,,,,,1,,,,,120,,,,,,,92,,,0.762236,,1.3119,15.245,,,120.698,,,,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,3.22,13.59,,1.9,,,98.6,,15.77,376.2,461.3,1963,87,300.8,677.0,gpu NVML board + cpu RAPL package,0.001126,,logged,92,,0.762236,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,diffusers,20260916_031229,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,disabled,,bf16,disabled (matmul_precision=highest),100,1,"1,2",1,1,"bf16,fp8",1024x1024,20,1,42,86,,enabled,,,,,,,,1,,,,,120,,,,,,,70,,,0.575753,,1.7369,11.515,,,121.580,,,,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,2.91,15.14,,1.7,,,98.6,,16.54,311.2,460.7,1715,88,2460.2,2771.5,gpu NVML board + cpu RAPL package,0.000208,,logged,70,,0.575753,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_031229.txt
dit_benchmark_throughput,diffusers,20260916_031229,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-large,,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,disabled (matmul_precision=highest),100,1,"1,2",1,1,"bf16,fp8",1024x1024,20,1,42,86,,enabled,,,,,,,,1,,,,,120,,,,,,,32,,,0.258419,,3.8697,5.168,,,123.830,,,,0.0795,3.7902,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,1.37,8.77,,0.8,,,99.0,,25.14,371.9,462.6,1744,88,300.4,672.3,gpu NVML board + cpu RAPL package,0.000384,,logged,32,,0.258419,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,diffusers,20260916_031229,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-large,,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,disabled,,bf16,disabled (matmul_precision=highest),100,1,"1,2",1,1,"bf16,fp8",1024x1024,20,1,42,86,,enabled,,,,,,,,1,,,,,120,,,,,,,21,,,0.168152,,5.9470,3.363,,,124.887,,,,5.4209,0.5262,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,1.26,7.05,,0.7,,,99.5,,32.51,324.4,459.7,1545,87,302.5,626.9,gpu NVML board + cpu RAPL package,0.000268,,logged,21,,0.168152,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16_20260916_031229.txt
dit_benchmark_throughput,diffusers,20260916_031229,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,fp8,"w8a8, float8_e4m3 weights per tensor, activations quantised per forward, nn.Linear only, torchao 0.18.0",fp8,disabled (matmul_precision=highest),100,1,"1,2",1,1,"bf16,fp8",1024x1024,20,1,42,86,,enabled,,,,,,,,1,,,,,120,,,,,,,72,,,0.591107,,1.6917,11.822,,,121.805,,,,0.0611,1.6306,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,1.89,9.80,,1.1,,,97.8,,19.51,374.1,462.3,1869,88,2448.9,2823.0,gpu NVML board + cpu RAPL package,0.000209,,logged,72,,0.591107,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,diffusers,20260916_031229,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",stabilityai/stable-diffusion-3.5-medium,,"offline throughput sweep (no SLA, no arrival model)",cuda,cuda:0,bfloat16,disabled,,bf16,disabled (matmul_precision=highest),100,2,"1,2",1,1,"bf16,fp8",1024x1024,20,1,42,86,,enabled,,,,,,,,1,,,,,120,,,,,,,54,,,0.432837,,2.3103,8.657,,,124.758,,,,1.0983,1.2121,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,1.52,12.56,,0.9,,,98.8,,25.94,331.9,460.9,1575,88,302.4,634.3,gpu NVML board + cpu RAPL package,0.000682,,logged,54,,0.432837,dit_throughput_stabilityai_stable-diffusion-3.5-medium_bfloat16_20260916_031229.txt
dit_benchmark_throughput,diffusers,20260916_044539,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_1600M_1024px_diffusers,,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,bfloat16,disabled,,bf16,disabled (matmul_precision=highest),30,2,"1,2",4,"1,2,4","bf16,fp8",1024x1024,20,1,42,43,,enabled,,,,,,,,1,,,,,120,,,,,,,24,,,0.155804,,25.6732,3.116,,,154.039,,,,82.7698,-57.0966,322.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,157.09,166.32,,91.3,,,,,,,,,,2283.5,2283.5,cpu RAPL package,0.000068,,logged,24,,0.155804,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,diffusers,20260916_044539,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",Efficient-Large-Model/Sana_600M_1024px_diffusers,,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,bfloat16,disabled,,bf16,disabled (matmul_precision=highest),30,2,"1,2",4,"1,2,4","bf16,fp8",1024x1024,20,1,42,43,,enabled,,,,,,,,1,,,,,120,,,,,,,48,,,0.340757,,11.7386,6.815,,,140.863,,,,26.8572,-15.1187,228.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,148.86,169.42,,86.5,,,,,,,,,,566.0,566.0,cpu RAPL package,0.000602,,logged,48,,0.340757,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_044539.txt
dit_benchmark_throughput,diffusers,20260916_044539,SR650a V4,6787P,RTX PRO 6000,ThinkSystem SR650a V4,Intel(R) Xeon(R) 6787P,NVIDIA RTX PRO 6000 Blackwell Server Edition x2,"172 logical, 172 physical, 2 sockets",PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,,"offline throughput sweep (no SLA, no arrival model)",cpu,cpu,bfloat16,disabled,,bf16,disabled (matmul_precision=highest),30,2,"1,2",4,"1,2,4","bf16,fp8",1024x1024,20,1,42,43,,enabled,,,,,,,,1,,,,,120,,,,,,,16,,,0.112945,,35.4155,2.259,,,141.662,,,,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,151.91,162.37,,88.3,,,,,,,,,,642.0,642.0,cpu RAPL package,0.000176,,logged,16,,0.112945,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_044539.txt
