script,timestamp,server,cpu,gpu,model,device,dtype,quant,precision,workload,sla_seconds,think_time_s,level,is_best,result,note,replicas,batch_size,offered_rps,requests_per_minute,rho,requests_measured,images_per_second,images_per_minute,avg_ms_per_image,avg_s_per_image,denoising_steps_per_s,denoise_pct,cpu_launch_ms,gpu_ms,p50_ms,p95_ms,p99_ms,mean_latency_ms,predicted_mean_ms,sla_attainment_pct,dropped,mean_batch_size,queue_depth_max,cpu_cores_busy_mean,gpu_util_pct_mean,gpu_power_w_mean,cpu_power_w_mean,power_w_mean,images_per_second_per_w,file
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,facebook/dinov2-giant,cpu,float32,disabled,fp32,,,,8,0,,,2,8,,,,,8.3,,240.468,,,,1934.33,,,,,,,,,,,85.3,,,493.7,,0.02,vit_throughput_facebook_dinov2-giant_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,facebook/dinov2-giant,cpu,float32,disabled,fp32,,,,9,0,,,2,16,,,,,10.3,,193.696,,,,3087.14,,,,,,,,,,,83.3,,,2208.9,,0.00,vit_throughput_facebook_dinov2-giant_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,facebook/dinov2-giant,cpu,float32,disabled,fp32,,,,10,1,,,2,32,,,,,10.8,,184.815,,,,5885.36,,,,,,,,,,,79.3,,,1921.3,,0.01,vit_throughput_facebook_dinov2-giant_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,int8,int8,,,,1,0,,,1,1,,,,,88.6,,11.291,,,,11.34,,,,,,,,,,,42.9,,,368.6,,0.24,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,int8,int8,,,,2,0,,,1,4,,,,,141.7,,7.058,,,,29.86,,,,,,,,,,,42.6,,,2553.7,,0.06,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,int8,int8,,,,3,0,,,1,8,,,,,205.8,,4.860,,,,37.39,,,,,,,,,,,42.7,,,391.9,,0.53,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,int8,int8,,,,4,0,,,1,16,,,,,185.4,,5.394,,,,85.02,,,,,,,,,,,42.9,,,382.4,,0.48,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,int8,int8,,,,5,0,,,1,32,,,,,203.9,,4.904,,,,156.43,,,,,,,,,,,42.9,,,384.4,,0.53,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,int8,int8,,,,6,0,,,2,1,,,,,175.7,,11.385,,,,11.42,,,,,,,,,,,86.1,,,443.1,,0.40,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,int8,int8,,,,7,0,,,2,4,,,,,313.5,,6.379,,,,26.98,,,,,,,,,,,85.0,,,463.0,,0.68,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,int8,int8,,,,8,0,,,2,8,,,,,424.7,,4.709,,,,35.32,,,,,,,,,,,85.2,,,493.6,,0.86,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,int8,int8,,,,9,1,,,2,16,,,,,466.7,,4.285,,,,69.85,,,,,,,,,,,85.4,,,4823.9,,0.10,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,int8,int8,,,,10,0,,,2,32,,,,,391.9,,5.104,,,,162.50,,,,,,,,,,,85.8,,,474.1,,0.83,vit_throughput_google_vit-base-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,disabled,bf16,,,,1,0,,,1,1,,,,,12.9,,77.428,,,,76.22,,,,,,,,,,,39.4,,,2522.4,,0.01,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,disabled,bf16,,,,2,0,,,1,4,,,,,95.2,,10.502,,,,35.29,,,,,,,,,,,41.7,,,358.0,,0.27,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,disabled,bf16,,,,3,0,,,1,8,,,,,87.2,,11.463,,,,92.75,,,,,,,,,,,41.0,,,360.5,,0.24,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,disabled,bf16,,,,4,0,,,1,16,,,,,66.0,,15.142,,,,259.59,,,,,,,,,,,41.7,,,353.9,,0.19,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,disabled,bf16,,,,5,0,,,1,32,,,,,223.9,,4.466,,,,133.11,,,,,,,,,,,39.9,,,378.2,,0.59,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,disabled,bf16,,,,6,0,,,2,1,,,,,28.5,,70.237,,,,73.55,,,,,,,,,,,78.5,,,396.9,,0.07,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,disabled,bf16,,,,7,0,,,2,4,,,,,184.5,,10.837,,,,35.63,,,,,,,,,,,83.3,,,417.7,,0.44,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,disabled,bf16,,,,8,0,,,2,8,,,,,166.8,,11.991,,,,91.20,,,,,,,,,,,81.9,,,2590.6,,0.06,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,disabled,bf16,,,,9,0,,,2,16,,,,,121.3,,16.488,,,,250.17,,,,,,,,,,,83.4,,,411.9,,0.29,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,bfloat16,disabled,bf16,,,,10,1,,,2,32,,,,,397.5,,5.032,,,,153.63,,,,,,,,,,,79.8,,,454.9,,0.87,vit_throughput_google_vit-base-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,float32,disabled,fp32,,,,1,0,,,1,1,,,,,33.0,,30.297,,,,30.21,,,,,,,,,,,43.0,,,401.1,,0.08,vit_throughput_google_vit-base-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,float32,disabled,fp32,,,,2,0,,,1,4,,,,,61.5,,16.269,,,,66.23,,,,,,,,,,,43.0,,,403.8,,0.15,vit_throughput_google_vit-base-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,float32,disabled,fp32,,,,3,0,,,1,8,,,,,87.6,,11.418,,,,92.69,,,,,,,,,,,43.0,,,424.6,,0.21,vit_throughput_google_vit-base-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,float32,disabled,fp32,,,,4,0,,,1,16,,,,,94.2,,10.614,,,,170.86,,,,,,,,,,,43.0,,,422.4,,0.22,vit_throughput_google_vit-base-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,float32,disabled,fp32,,,,5,0,,,1,32,,,,,110.5,,9.048,,,,291.89,,,,,,,,,,,42.7,,,4689.7,,0.02,vit_throughput_google_vit-base-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,float32,disabled,fp32,,,,6,0,,,2,1,,,,,48.6,,41.140,,,,41.15,,,,,,,,,,,86.0,,,479.3,,0.10,vit_throughput_google_vit-base-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,float32,disabled,fp32,,,,7,0,,,2,4,,,,,111.0,,18.011,,,,71.53,,,,,,,,,,,86.0,,,495.8,,0.22,vit_throughput_google_vit-base-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,float32,disabled,fp32,,,,8,0,,,2,8,,,,,151.8,,13.172,,,,105.10,,,,,,,,,,,86.1,,,495.5,,0.31,vit_throughput_google_vit-base-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,float32,disabled,fp32,,,,9,0,,,2,16,,,,,173.0,,11.560,,,,185.42,,,,,,,,,,,86.0,,,495.3,,0.35,vit_throughput_google_vit-base-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-base-patch16-224,cpu,float32,disabled,fp32,,,,10,1,,,2,32,,,,,200.3,,9.985,,,,319.61,,,,,,,,,,,84.6,,,494.9,,0.40,vit_throughput_google_vit-base-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,int8,int8,,,,1,0,,,1,1,,,,,39.3,,25.434,,,,25.36,,,,,,,,,,,43.0,,,372.4,,0.11,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,int8,int8,,,,2,0,,,1,4,,,,,72.8,,13.737,,,,53.78,,,,,,,,,,,42.5,,,397.4,,0.18,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,int8,int8,,,,3,0,,,1,8,,,,,93.2,,10.727,,,,84.88,,,,,,,,,,,42.7,,,411.6,,0.23,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,int8,int8,,,,4,0,,,1,16,,,,,81.4,,12.284,,,,188.48,,,,,,,,,,,42.9,,,389.6,,0.21,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,int8,int8,,,,5,0,,,1,32,,,,,78.7,,12.711,,,,411.05,,,,,,,,,,,42.7,,,2491.9,,0.03,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,int8,int8,,,,6,0,,,2,1,,,,,78.5,,25.468,,,,25.37,,,,,,,,,,,86.0,,,454.1,,0.17,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,int8,int8,,,,7,0,,,2,4,,,,,143.0,,13.983,,,,54.50,,,,,,,,,,,84.9,,,2671.0,,0.05,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,int8,int8,,,,8,0,,,2,8,,,,,176.4,,11.338,,,,90.27,,,,,,,,,,,85.3,,,494.9,,0.36,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,int8,int8,,,,9,1,,,2,16,,,,,198.6,,10.069,,,,173.51,,,,,,,,,,,85.3,,,493.6,,0.40,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,int8,int8,,,,10,0,,,2,32,,,,,148.2,,13.494,,,,427.12,,,,,,,,,,,85.0,,,470.5,,0.32,vit_throughput_google_vit-large-patch16-224_bfloat16-int8_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,disabled,bf16,,,,1,0,,,1,1,,,,,5.6,,179.469,,,,168.82,,,,,,,,,,,36.3,,,341.4,,0.02,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,disabled,bf16,,,,2,0,,,1,4,,,,,8.8,,113.868,,,,462.02,,,,,,,,,,,41.7,,,347.4,,0.03,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,disabled,bf16,,,,3,0,,,1,8,,,,,40.5,,24.682,,,,195.82,,,,,,,,,,,41.0,,,368.7,,0.11,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,disabled,bf16,,,,4,0,,,1,16,,,,,73.1,,13.686,,,,226.98,,,,,,,,,,,41.5,,,380.3,,0.19,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,disabled,bf16,,,,5,0,,,1,32,,,,,66.7,,15.002,,,,481.73,,,,,,,,,,,40.2,,,378.1,,0.18,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,disabled,bf16,,,,6,0,,,2,1,,,,,13.5,,147.998,,,,150.82,,,,,,,,,,,74.7,,,392.8,,0.03,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,disabled,bf16,,,,7,0,,,2,4,,,,,17.8,,112.206,,,,469.38,,,,,,,,,,,83.4,,,2499.8,,0.01,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,disabled,bf16,,,,8,0,,,2,8,,,,,106.6,,18.763,,,,145.23,,,,,,,,,,,82.7,,,447.5,,0.24,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,disabled,bf16,,,,9,1,,,2,16,,,,,144.6,,13.832,,,,211.19,,,,,,,,,,,83.0,,,463.5,,0.31,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,bfloat16,disabled,bf16,,,,10,0,,,2,32,,,,,130.2,,15.356,,,,479.63,,,,,,,,,,,79.7,,,459.6,,0.28,vit_throughput_google_vit-large-patch16-224_bfloat16_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,float32,disabled,fp32,,,,1,0,,,1,1,,,,,3.3,,307.433,,,,307.19,,,,,,,,,,,43.0,,,407.7,,0.01,vit_throughput_google_vit-large-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,float32,disabled,fp32,,,,2,0,,,1,4,,,,,12.4,,80.743,,,,323.13,,,,,,,,,,,43.0,,,2544.4,,0.00,vit_throughput_google_vit-large-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,float32,disabled,fp32,,,,3,0,,,1,8,,,,,21.4,,46.769,,,,375.11,,,,,,,,,,,43.0,,,432.3,,0.05,vit_throughput_google_vit-large-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,float32,disabled,fp32,,,,4,0,,,1,16,,,,,28.0,,35.689,,,,572.53,,,,,,,,,,,43.0,,,2511.8,,0.01,vit_throughput_google_vit-large-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,float32,disabled,fp32,,,,5,0,,,1,32,,,,,35.8,,27.951,,,,894.63,,,,,,,,,,,42.4,,,434.6,,0.08,vit_throughput_google_vit-large-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,float32,disabled,fp32,,,,6,0,,,2,1,,,,,6.0,,335.515,,,,343.53,,,,,,,,,,,85.8,,,494.9,,0.01,vit_throughput_google_vit-large-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,float32,disabled,fp32,,,,7,0,,,2,4,,,,,21.4,,93.265,,,,380.26,,,,,,,,,,,85.8,,,494.9,,0.04,vit_throughput_google_vit-large-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,float32,disabled,fp32,,,,8,0,,,2,8,,,,,38.0,,52.647,,,,428.04,,,,,,,,,,,85.5,,,494.5,,0.08,vit_throughput_google_vit-large-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,float32,disabled,fp32,,,,9,0,,,2,16,,,,,51.2,,39.078,,,,631.30,,,,,,,,,,,85.6,,,494.7,,0.10,vit_throughput_google_vit-large-patch16-224_float32_20260915_231221.txt
vit_benchmark_throughput,20260915_231221,SR650a V4,6787P,RTX PRO 6000,google/vit-large-patch16-224,cpu,float32,disabled,fp32,,,,10,1,,,2,32,,,,,63.6,,31.465,,,,1012.09,,,,,,,,,,,84.7,,,2499.4,,0.03,vit_throughput_google_vit-large-patch16-224_float32_20260915_231221.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,,,,1,1,,,1,1,,,,,1.607,,,0.62,32.15,5.7,,,,,,,,,,,,5.8,93.7,385.4,300.6,,0.002,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,,,,2,0,,,1,2,,,,,1.523,,,0.66,30.46,3.1,,,,,,,,,,,,3.3,97.2,371.2,301.2,,0.002,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,,,,1,1,,,1,1,,,,,1.220,,,0.82,24.41,2.4,,,,,,,,,,,,4.6,95.6,316.2,302.7,,0.002,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_1600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,,,,2,0,,,1,2,,,,,1.183,,,0.85,23.66,66.2,,,,,,,,,,,,2.8,98.0,312.3,303.4,,0.002,dit_throughput_Efficient-Large-Model_Sana_1600M_1024px_diffusers_bfloat16_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,,,,1,0,,,1,1,,,,,2.401,,,0.42,48.02,10.4,,,,,,,,,,,,8.0,90.9,362.0,2478.3,,0.001,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,fp8,fp8,,,,2,1,,,1,2,,,,,2.622,,,0.38,52.44,6.4,,,,,,,,,,,,5.8,93.3,375.4,301.2,,0.004,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,,,,1,1,,,1,1,,,,,2.383,,,0.42,47.66,5.6,,,,,,,,,,,,8.0,91.9,387.9,300.0,,0.003,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,Efficient-Large-Model/Sana_600M_1024px_diffusers,cuda,bfloat16,disabled,bf16,,,,2,0,,,1,2,,,,,2.182,,,0.46,43.65,2.5,,,,,,,,,,,,4.3,95.4,310.1,302.5,,0.004,dit_throughput_Efficient-Large-Model_Sana_600M_1024px_diffusers_bfloat16_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cuda,bfloat16,fp8,fp8,,,,1,1,,,1,1,,,,,0.762,,,1.31,15.24,nan,,,,,,,,,,,,3.2,98.6,376.2,300.8,,0.001,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cuda,bfloat16,fp8,fp8,,,,2,0,,,1,2,,,,,0.738,,,1.35,14.76,nan,,,,,,,,,,,,2.4,98.5,366.4,301.1,,0.001,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cuda,bfloat16,disabled,bf16,,,,1,1,,,1,1,,,,,0.576,,,1.74,11.52,nan,,,,,,,,,,,,2.9,98.6,311.2,2460.2,,0.000,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,cuda,bfloat16,disabled,bf16,,,,2,0,,,1,2,,,,,0.566,,,1.77,11.33,nan,,,,,,,,,,,,1.9,98.9,318.2,302.8,,0.001,dit_throughput_PixArt-alpha_PixArt-Sigma-XL-2-1024-MS_bfloat16_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-large,cuda,bfloat16,fp8,fp8,,,,1,1,,,1,1,,,,,0.258,,,3.87,5.17,2.1,,,,,,,,,,,,1.4,99.0,371.9,300.4,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-large,cuda,bfloat16,fp8,fp8,,,,2,0,,,1,2,,,,,0.247,,,4.05,4.94,1.1,,,,,,,,,,,,1.2,99.4,356.1,301.0,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16-fp8_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-large,cuda,bfloat16,disabled,bf16,,,,1,1,,,1,1,,,,,0.168,,,5.95,3.36,91.2,,,,,,,,,,,,1.3,99.5,324.4,302.5,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16_20260916_031229.txt
dit_benchmark_throughput,20260916_031229,SR650a V4,6787P,RTX PRO 6000,stabilityai/stable-diffusion-3.5-large,cuda,bfloat16,disabled,bf16,,,,2,0,,,1,2,,,,,0.165,,,6.07,3.30,86.4,,,,,,,,,,,,1.2,99.7,324.9,303.0,,0.000,dit_throughput_stabilityai_stable-diffusion-3.5-large_bfloat16_20260916_031229.txt
