level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
39.6377,0,0,ok,0,1,1.5142,0.0011,0.0000,1.5117,0.0014,0.0513,1.3417,0.1157,0.0030,
39.6377,1,0,ok,1,1,1.5215,0.0009,0.0000,1.5191,0.0015,0.0494,1.3509,0.1157,0.0030,
39.6377,2,0,ok,0,1,2.5001,0.0004,0.9886,1.5105,0.0005,0.0493,1.3422,0.1159,0.0030,
39.6377,3,0,ok,1,1,2.1733,0.0006,0.6518,1.5192,0.0017,0.0492,1.3516,0.1157,0.0027,
39.6377,4,0,ok,0,1,1.6137,0.0013,0.0978,1.5143,0.0004,0.0492,1.3455,0.1156,0.0039,
39.6377,5,0,ok,1,1,1.5254,0.0007,0.0000,1.5235,0.0012,0.0500,1.3541,0.1161,0.0032,
39.6377,6,0,ok,0,1,1.5247,0.0013,0.0000,1.5228,0.0006,0.0497,1.3474,0.1227,0.0030,
39.6377,7,0,ok,1,1,1.5262,0.0010,0.0000,1.5245,0.0007,0.0497,1.3555,0.1159,0.0034,
39.6377,8,0,ok,0,1,2.0727,0.0015,0.5559,1.5148,0.0005,0.0494,1.3469,0.1158,0.0027,
39.6377,9,0,ok,1,1,2.1789,0.0009,0.6499,1.5265,0.0015,0.0494,1.3569,0.1163,0.0040,
39.6377,10,1,ok,0,1,3.1692,0.0011,1.6524,1.5152,0.0004,0.0495,1.3464,0.1156,0.0037,
39.6377,11,1,ok,1,1,2.2679,0.0010,0.7390,1.5256,0.0024,0.0493,1.3568,0.1160,0.0035,
39.6377,12,1,ok,0,1,3.5808,0.0004,2.0625,1.5174,0.0005,0.0492,1.3495,0.1160,0.0027,
39.6377,13,1,ok,1,1,3.4225,0.0013,1.8904,1.5305,0.0004,0.0491,1.3620,0.1165,0.0029,
39.6377,14,1,ok,0,1,3.1791,0.0007,1.6559,1.5221,0.0004,0.0491,1.3507,0.1190,0.0032,
39.6377,15,1,ok,1,1,2.1771,0.0010,0.6411,1.5344,0.0006,0.0498,1.3651,0.1160,0.0035,
39.6377,16,1,ok,0,1,3.1331,0.0006,1.6098,1.5224,0.0004,0.0488,1.3537,0.1158,0.0040,
39.6377,17,1,ok,1,1,1.9864,0.0016,0.4517,1.5318,0.0012,0.0489,1.3631,0.1162,0.0037,
39.6377,18,1,ok,0,1,1.5256,0.0017,0.0000,1.5234,0.0004,0.0490,1.3546,0.1164,0.0034,
39.6377,19,1,ok,1,1,1.5422,0.0021,0.0000,1.5383,0.0017,0.0513,1.3677,0.1157,0.0035,
39.6377,20,1,ok,0,1,1.5222,0.0013,0.0000,1.5203,0.0007,0.0494,1.3513,0.1162,0.0033,
39.6377,21,1,ok,1,1,1.5371,0.0006,0.0000,1.5356,0.0009,0.0501,1.3667,0.1161,0.0027,
39.6377,22,1,ok,0,1,1.5234,0.0009,0.0000,1.5219,0.0005,0.0501,1.3528,0.1161,0.0029,
39.6377,23,1,ok,1,1,2.1937,0.0006,0.6512,1.5407,0.0013,0.0487,1.3729,0.1161,0.0031,
39.6377,24,1,ok,0,1,1.5250,0.0011,0.0001,1.5234,0.0005,0.0500,1.3547,0.1157,0.0029,
39.6377,25,1,ok,1,1,1.5411,0.0009,0.0000,1.5395,0.0007,0.0493,1.3706,0.1165,0.0030,
39.6377,26,1,ok,0,1,2.2815,0.0008,0.7557,1.5246,0.0004,0.0491,1.3560,0.1160,0.0034,
39.6377,27,1,ok,1,1,2.7837,0.0011,1.2386,1.5405,0.0035,0.0488,1.3719,0.1160,0.0037,
39.6377,28,1,ok,0,1,1.5276,0.0003,0.0000,1.5268,0.0005,0.0490,1.3583,0.1160,0.0034,
39.6377,29,1,ok,1,1,1.5460,0.0007,0.0000,1.5437,0.0016,0.0490,1.3751,0.1161,0.0034,
39.6377,30,1,ok,0,1,1.5275,0.0010,0.0000,1.5259,0.0005,0.0488,1.3582,0.1160,0.0029,
39.6377,31,1,ok,1,1,1.5444,0.0007,0.0000,1.5430,0.0006,0.0490,1.3749,0.1161,0.0029,
39.6377,32,1,ok,0,1,1.5381,0.0005,0.0000,1.5371,0.0005,0.0489,1.3612,0.1231,0.0038,
39.6377,33,1,ok,1,1,1.5464,0.0015,0.0000,1.5432,0.0016,0.0494,1.3743,0.1161,0.0034,
39.6377,34,1,ok,0,1,1.5257,0.0015,0.0000,1.5237,0.0005,0.0490,1.3554,0.1160,0.0034,
39.6377,35,1,ok,1,1,1.5529,0.0012,0.0000,1.5512,0.0004,0.0522,1.3785,0.1165,0.0039,
39.6377,36,1,ok,0,1,1.5313,0.0012,0.0000,1.5295,0.0005,0.0488,1.3595,0.1180,0.0032,
39.6377,37,1,ok,1,1,1.5521,0.0013,0.0000,1.5484,0.0024,0.0493,1.3793,0.1164,0.0033,
39.6377,38,1,ok,0,1,1.5304,0.0010,0.0000,1.5288,0.0006,0.0486,1.3593,0.1175,0.0034,
39.6377,39,1,ok,1,1,1.5577,0.0011,0.0000,1.5548,0.0018,0.0490,1.3780,0.1247,0.0030,
39.6377,40,1,ok,0,1,1.5336,0.0014,0.0000,1.5318,0.0004,0.0486,1.3637,0.1163,0.0032,
39.6377,41,1,ok,1,1,1.5450,0.0006,0.0000,1.5429,0.0014,0.0486,1.3748,0.1164,0.0030,
39.6377,42,1,ok,0,1,2.6037,0.0007,1.0704,1.5322,0.0004,0.0482,1.3637,0.1172,0.0030,
39.6377,43,1,ok,1,1,2.1853,0.0012,0.6351,1.5476,0.0014,0.0480,1.3805,0.1162,0.0029,
39.6377,44,1,ok,0,1,3.4954,0.0005,1.9602,1.5343,0.0004,0.0499,1.3657,0.1158,0.0029,
39.6377,45,1,ok,1,1,3.2143,0.0010,1.6574,1.5542,0.0018,0.0482,1.3847,0.1165,0.0048,
39.6377,46,1,ok,0,1,4.4690,0.0014,2.9317,1.5355,0.0004,0.0478,1.3689,0.1159,0.0028,
39.6377,47,1,ok,1,1,4.1232,0.0010,2.5591,1.5596,0.0034,0.0478,1.3918,0.1164,0.0035,
39.6377,48,1,ok,0,1,3.9830,0.0014,2.4461,1.5351,0.0004,0.0478,1.3678,0.1165,0.0030,
39.6377,49,1,ok,1,1,3.4627,0.0012,1.9065,1.5537,0.0013,0.0477,1.3867,0.1164,0.0029,
39.6377,50,1,ok,0,1,4.1327,0.0014,2.5948,1.5362,0.0003,0.0476,1.3682,0.1164,0.0040,
