level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
142.8771,0,0,ok,0,1,0.4203,0.0013,0.0000,0.4176,0.0013,0.0551,0.2773,0.0817,0.0035,
142.8771,1,0,ok,1,1,0.4206,0.0017,0.0000,0.4170,0.0018,0.0522,0.2795,0.0818,0.0034,
142.8771,2,0,ok,0,1,0.6949,0.0005,0.2742,0.4196,0.0006,0.0564,0.2775,0.0818,0.0039,
142.8771,3,0,ok,1,1,0.6002,0.0006,0.1788,0.4200,0.0007,0.0559,0.2794,0.0817,0.0029,
142.8771,4,0,ok,0,1,0.4472,0.0013,0.0275,0.4179,0.0005,0.0546,0.2775,0.0817,0.0040,
142.8771,5,0,ok,1,1,0.4208,0.0012,0.0000,0.4184,0.0011,0.0531,0.2795,0.0817,0.0041,
142.8771,6,0,ok,0,1,0.4175,0.0012,0.0000,0.4158,0.0005,0.0536,0.2772,0.0816,0.0034,
142.8771,7,0,ok,1,1,0.4174,0.0002,0.0000,0.4160,0.0011,0.0520,0.2786,0.0818,0.0036,
142.8771,8,0,ok,0,1,0.5655,0.0006,0.1486,0.4159,0.0004,0.0541,0.2772,0.0815,0.0032,
142.8771,9,0,ok,1,1,0.5925,0.0020,0.1725,0.4172,0.0008,0.0532,0.2787,0.0816,0.0037,
142.8771,10,1,ok,0,1,0.8684,0.0006,0.4486,0.4188,0.0004,0.0546,0.2783,0.0819,0.0040,
142.8771,11,1,ok,1,1,0.6132,0.0007,0.1926,0.4189,0.0010,0.0547,0.2785,0.0818,0.0038,
142.8771,12,1,ok,0,1,0.9811,0.0005,0.5610,0.4192,0.0004,0.0542,0.2773,0.0844,0.0032,
142.8771,13,1,ok,1,1,0.9269,0.0006,0.5082,0.4169,0.0011,0.0536,0.2786,0.0816,0.0031,
142.8771,14,1,ok,0,1,0.8645,0.0015,0.4458,0.4169,0.0003,0.0541,0.2773,0.0816,0.0039,
142.8771,15,1,ok,1,1,0.5736,0.0009,0.1547,0.4170,0.0010,0.0535,0.2786,0.0817,0.0033,
142.8771,16,1,ok,0,1,0.8546,0.0015,0.4278,0.4250,0.0003,0.0542,0.2777,0.0891,0.0040,
142.8771,17,1,ok,1,1,0.5142,0.0006,0.0947,0.4171,0.0018,0.0530,0.2787,0.0816,0.0037,
142.8771,18,1,ok,0,1,0.4181,0.0003,0.0000,0.4157,0.0020,0.0533,0.2768,0.0816,0.0039,
142.8771,19,1,ok,1,1,0.4178,0.0008,0.0000,0.4166,0.0004,0.0523,0.2786,0.0817,0.0040,
142.8771,20,1,ok,0,1,0.4200,0.0011,0.0000,0.4183,0.0006,0.0536,0.2796,0.0819,0.0032,
