level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
90.3824,0,0,ok,0,1,0.6633,0.0010,0.0000,0.6610,0.0012,0.0498,0.5224,0.0851,0.0036,
90.3824,1,0,ok,1,1,0.6661,0.0011,0.0000,0.6639,0.0011,0.0498,0.5256,0.0850,0.0035,
90.3824,2,0,ok,0,1,1.0971,0.0007,0.4323,0.6637,0.0005,0.0510,0.5237,0.0852,0.0037,
90.3824,3,0,ok,1,1,0.9518,0.0013,0.2837,0.6655,0.0014,0.0510,0.5258,0.0850,0.0037,
90.3824,4,0,ok,0,1,0.7085,0.0005,0.0436,0.6639,0.0004,0.0504,0.5244,0.0852,0.0038,
90.3824,5,0,ok,1,1,0.6680,0.0011,0.0000,0.6658,0.0011,0.0495,0.5269,0.0856,0.0037,
90.3824,6,0,ok,0,1,0.6629,0.0014,0.0000,0.6610,0.0005,0.0500,0.5220,0.0853,0.0037,
90.3824,7,0,ok,1,1,0.6675,0.0013,0.0000,0.6657,0.0005,0.0499,0.5266,0.0853,0.0039,
90.3824,8,0,ok,0,1,0.9025,0.0010,0.2378,0.6634,0.0004,0.0505,0.5244,0.0849,0.0035,
90.3824,9,0,ok,1,1,0.9506,0.0010,0.2825,0.6665,0.0006,0.0510,0.5268,0.0851,0.0036,
90.3824,10,1,ok,0,1,1.3823,0.0005,0.7181,0.6631,0.0006,0.0505,0.5235,0.0850,0.0040,
90.3824,11,1,ok,1,1,0.9848,0.0020,0.3175,0.6648,0.0004,0.0501,0.5263,0.0846,0.0038,
90.3824,12,1,ok,0,1,1.5653,0.0003,0.8969,0.6670,0.0011,0.0503,0.5245,0.0886,0.0036,
90.3824,13,1,ok,1,1,1.4890,0.0004,0.8194,0.6673,0.0019,0.0501,0.5283,0.0853,0.0036,
90.3824,14,1,ok,0,1,1.3850,0.0008,0.7206,0.6630,0.0005,0.0497,0.5244,0.0851,0.0037,
90.3824,15,1,ok,1,1,0.9386,0.0011,0.2686,0.6669,0.0020,0.0512,0.5272,0.0850,0.0035,
90.3824,16,1,ok,0,1,1.3616,0.0010,0.6960,0.6642,0.0004,0.0504,0.5253,0.0850,0.0035,
90.3824,17,1,ok,1,1,0.8506,0.0014,0.1812,0.6658,0.0022,0.0494,0.5279,0.0849,0.0035,
90.3824,18,1,ok,0,1,0.6692,0.0005,0.0000,0.6653,0.0033,0.0494,0.5252,0.0867,0.0039,
90.3824,19,1,ok,1,1,0.6694,0.0004,0.0000,0.6685,0.0004,0.0490,0.5283,0.0875,0.0036,
90.3824,20,1,ok,0,1,0.6639,0.0009,0.0000,0.6625,0.0005,0.0495,0.5244,0.0851,0.0035,
90.3824,21,1,ok,1,1,0.6676,0.0010,0.0000,0.6649,0.0017,0.0496,0.5270,0.0849,0.0034,
90.3824,22,1,ok,0,1,0.6638,0.0013,0.0000,0.6620,0.0005,0.0491,0.5241,0.0850,0.0036,
90.3824,23,1,ok,1,1,0.9464,0.0004,0.2789,0.6661,0.0009,0.0497,0.5281,0.0848,0.0035,
90.3824,24,1,ok,0,1,0.6645,0.0016,0.0000,0.6622,0.0006,0.0496,0.5241,0.0850,0.0035,
90.3824,25,1,ok,1,1,0.6698,0.0008,0.0000,0.6679,0.0011,0.0500,0.5275,0.0868,0.0035,
90.3824,26,1,ok,0,1,0.9926,0.0032,0.3243,0.6647,0.0004,0.0504,0.5256,0.0851,0.0036,
90.3824,27,1,ok,1,1,1.2067,0.0009,0.5368,0.6672,0.0018,0.0499,0.5287,0.0848,0.0038,
90.3824,28,1,ok,0,1,0.6645,0.0004,0.0000,0.6635,0.0006,0.0495,0.5254,0.0850,0.0036,
90.3824,29,1,ok,1,1,0.6768,0.0008,0.0000,0.6729,0.0030,0.0492,0.5277,0.0923,0.0036,
90.3824,30,1,ok,0,1,0.6639,0.0010,0.0000,0.6624,0.0005,0.0492,0.5245,0.0852,0.0035,
90.3824,31,1,ok,1,1,0.6668,0.0008,0.0000,0.6645,0.0014,0.0492,0.5266,0.0849,0.0037,
90.3824,32,1,ok,0,1,0.6731,0.0016,0.0000,0.6710,0.0005,0.0495,0.5246,0.0930,0.0038,
90.3824,33,1,ok,1,1,0.6671,0.0005,0.0000,0.6649,0.0017,0.0492,0.5269,0.0850,0.0036,
90.3824,34,1,ok,0,1,0.6643,0.0014,0.0000,0.6622,0.0007,0.0490,0.5242,0.0851,0.0038,
90.3824,35,1,ok,1,1,0.6672,0.0006,0.0000,0.6656,0.0010,0.0497,0.5270,0.0852,0.0037,
90.3824,36,1,ok,0,1,0.6635,0.0010,0.0000,0.6619,0.0006,0.0496,0.5239,0.0849,0.0035,
90.3824,37,1,ok,1,1,0.6695,0.0011,0.0000,0.6676,0.0007,0.0496,0.5277,0.0866,0.0037,
90.3824,38,1,ok,0,1,0.6648,0.0021,0.0000,0.6623,0.0005,0.0494,0.5237,0.0855,0.0036,
90.3824,39,1,ok,1,1,0.6674,0.0021,0.0000,0.6636,0.0016,0.0495,0.5258,0.0848,0.0035,
90.3824,40,1,ok,0,1,0.6656,0.0022,0.0000,0.6628,0.0006,0.0501,0.5241,0.0850,0.0035,
90.3824,41,1,ok,1,1,0.6678,0.0003,0.0000,0.6663,0.0012,0.0500,0.5275,0.0850,0.0037,
90.3824,42,1,ok,0,1,1.1265,0.0012,0.4617,0.6632,0.0004,0.0500,0.5246,0.0849,0.0036,
90.3824,43,1,ok,1,1,0.9403,0.0007,0.2686,0.6688,0.0022,0.0502,0.5298,0.0854,0.0034,
90.3824,44,1,ok,0,1,1.5092,0.0007,0.8438,0.6644,0.0004,0.0504,0.5254,0.0851,0.0035,
90.3824,45,1,ok,1,1,1.3792,0.0011,0.7081,0.6689,0.0011,0.0508,0.5286,0.0856,0.0038,
90.3824,46,1,ok,0,1,1.9272,0.0008,1.2619,0.6642,0.0003,0.0501,0.5254,0.0852,0.0035,
90.3824,47,1,ok,1,1,1.7643,0.0009,1.0915,0.6701,0.0019,0.0515,0.5299,0.0851,0.0036,
90.3824,48,1,ok,0,1,1.7065,0.0005,1.0402,0.6655,0.0003,0.0502,0.5261,0.0854,0.0037,
90.3824,49,1,ok,1,1,1.4637,0.0006,0.7922,0.6701,0.0009,0.0500,0.5312,0.0852,0.0037,
90.3824,50,1,ok,0,1,1.7648,0.0012,1.0971,0.6661,0.0004,0.0508,0.5264,0.0851,0.0038,
90.3824,51,1,ok,1,1,1.6717,0.0003,1.0004,0.6697,0.0013,0.0507,0.5301,0.0852,0.0037,
90.3824,52,1,ok,0,1,2.0684,0.0005,1.4020,0.6654,0.0004,0.0501,0.5263,0.0854,0.0036,
90.3824,53,1,ok,1,1,0.6699,0.0014,0.0000,0.6672,0.0013,0.0492,0.5290,0.0851,0.0038,
90.3824,54,1,ok,0,1,0.6650,0.0009,0.0000,0.6634,0.0006,0.0492,0.5255,0.0851,0.0036,
90.3824,55,1,ok,1,1,0.6711,0.0012,0.0000,0.6679,0.0020,0.0493,0.5299,0.0851,0.0035,
90.3824,56,1,ok,0,1,0.6677,0.0011,0.0000,0.6661,0.0005,0.0500,0.5273,0.0851,0.0036,
90.3824,57,1,ok,1,1,0.6705,0.0011,0.0000,0.6679,0.0014,0.0493,0.5301,0.0850,0.0035,
90.3824,58,1,ok,0,1,0.6681,0.0021,0.0000,0.6655,0.0005,0.0492,0.5270,0.0853,0.0039,
90.3824,59,1,ok,1,1,0.9053,0.0009,0.2344,0.6695,0.0005,0.0496,0.5312,0.0852,0.0036,
90.3824,60,1,ok,0,1,0.6652,0.0014,0.0000,0.6632,0.0005,0.0494,0.5252,0.0851,0.0035,
90.3824,61,1,ok,1,1,0.6708,0.0012,0.0000,0.6678,0.0018,0.0507,0.5284,0.0850,0.0036,
90.3824,62,1,ok,0,1,0.6661,0.0014,0.0000,0.6642,0.0005,0.0495,0.5257,0.0853,0.0036,
90.3824,63,1,ok,1,1,0.6694,0.0003,0.0000,0.6683,0.0007,0.0500,0.5298,0.0849,0.0036,
90.3824,64,1,ok,0,1,0.6670,0.0016,0.0000,0.6648,0.0005,0.0500,0.5259,0.0852,0.0036,
90.3824,65,1,ok,1,1,0.6687,0.0013,0.0000,0.6661,0.0013,0.0497,0.5278,0.0850,0.0036,
90.3824,66,1,ok,0,1,0.6664,0.0014,0.0000,0.6645,0.0005,0.0495,0.5260,0.0854,0.0036,
90.3824,67,1,ok,1,1,1.1463,0.0010,0.4734,0.6707,0.0012,0.0502,0.5316,0.0852,0.0037,
90.3824,68,1,ok,0,1,1.0596,0.0007,0.3924,0.6660,0.0004,0.0505,0.5266,0.0853,0.0036,
90.3824,69,1,ok,1,1,1.3598,0.0022,0.6857,0.6703,0.0016,0.0505,0.5309,0.0852,0.0036,
90.3824,70,1,ok,0,1,1.3621,0.0019,0.6935,0.6663,0.0004,0.0501,0.5274,0.0852,0.0036,
90.3824,71,1,ok,1,1,0.6719,0.0011,0.0000,0.6690,0.0018,0.0491,0.5306,0.0854,0.0037,
90.3824,72,1,ok,0,1,0.6663,0.0011,0.0000,0.6646,0.0006,0.0493,0.5262,0.0853,0.0036,
90.3824,73,1,ok,1,1,0.6703,0.0008,0.0000,0.6688,0.0007,0.0498,0.5301,0.0852,0.0036,
90.3824,74,1,ok,0,1,0.6646,0.0001,0.0000,0.6640,0.0004,0.0492,0.5257,0.0853,0.0036,
90.3824,75,1,ok,1,1,0.6707,0.0004,0.0000,0.6683,0.0019,0.0493,0.5303,0.0852,0.0034,
90.3824,76,1,ok,0,1,0.6661,0.0020,0.0000,0.6636,0.0005,0.0490,0.5260,0.0850,0.0035,
90.3824,77,1,ok,1,1,0.6701,0.0010,0.0000,0.6678,0.0013,0.0490,0.5296,0.0852,0.0040,
90.3824,78,1,ok,0,1,0.7190,0.0013,0.0530,0.6644,0.0004,0.0498,0.5259,0.0851,0.0034,
90.3824,79,1,ok,1,1,0.9508,0.0016,0.2763,0.6714,0.0016,0.0495,0.5309,0.0873,0.0037,
90.3824,80,1,ok,0,1,0.6679,0.0011,0.0000,0.6663,0.0004,0.0492,0.5281,0.0853,0.0037,
90.3824,81,1,ok,1,1,0.8724,0.0011,0.2003,0.6688,0.0022,0.0495,0.5305,0.0852,0.0035,
90.3824,82,1,ok,0,1,0.6689,0.0016,0.0000,0.6668,0.0005,0.0492,0.5287,0.0853,0.0036,
90.3824,83,1,ok,1,1,0.6740,0.0007,0.0000,0.6710,0.0023,0.0489,0.5312,0.0871,0.0038,
90.3824,84,1,ok,0,1,0.6659,0.0006,0.0000,0.6646,0.0006,0.0493,0.5264,0.0853,0.0035,
90.3824,85,1,ok,1,1,0.8432,0.0007,0.1705,0.6710,0.0010,0.0493,0.5324,0.0857,0.0036,
90.3824,86,1,ok,0,1,0.6652,0.0012,0.0000,0.6634,0.0005,0.0493,0.5253,0.0853,0.0035,
90.3824,87,1,ok,1,1,0.6818,0.0011,0.0000,0.6772,0.0034,0.0519,0.5291,0.0926,0.0036,
90.3824,88,1,ok,0,1,0.7946,0.0015,0.1275,0.6652,0.0004,0.0498,0.5269,0.0849,0.0035,
90.3824,89,1,ok,1,1,1.2564,0.0006,0.5859,0.6681,0.0019,0.0495,0.5302,0.0848,0.0034,
90.3824,90,1,ok,0,1,1.3514,0.0007,0.6848,0.6656,0.0004,0.0497,0.5273,0.0851,0.0035,
90.3824,91,1,ok,1,1,1.1939,0.0012,0.5227,0.6687,0.0013,0.0496,0.5300,0.0851,0.0040,
90.3824,92,1,ok,0,1,0.6657,0.0008,0.0000,0.6643,0.0005,0.0491,0.5265,0.0850,0.0036,
90.3824,93,1,ok,1,1,0.6722,0.0005,0.0000,0.6700,0.0016,0.0495,0.5310,0.0858,0.0037,
90.3824,94,1,ok,0,1,0.9238,0.0003,0.2577,0.6654,0.0004,0.0496,0.5270,0.0851,0.0036,
90.3824,95,1,ok,1,1,0.9855,0.0003,0.3092,0.6744,0.0016,0.0508,0.5341,0.0859,0.0036,
90.3824,96,1,ok,0,1,0.6653,0.0014,0.0000,0.6632,0.0006,0.0491,0.5252,0.0852,0.0037,
90.3824,97,1,ok,1,1,0.6715,0.0012,0.0000,0.6698,0.0005,0.0494,0.5302,0.0866,0.0035,
90.3824,98,1,ok,0,1,0.6649,0.0014,0.0000,0.6629,0.0005,0.0496,0.5247,0.0850,0.0036,
