level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
14.6752,0,0,ok,0,1,2.0148,0.0007,0.0001,2.0129,0.0012,0.0408,1.8506,0.1188,0.0026,
14.6752,1,0,ok,0,1,3.9962,0.0022,1.9091,2.0844,0.0006,0.0369,1.9248,0.1199,0.0028,
14.6752,2,0,ok,0,1,4.8281,0.0017,2.6796,2.1463,0.0005,0.0374,1.9842,0.1218,0.0029,
14.6752,3,0,ok,0,1,6.0010,0.0013,3.7940,2.2052,0.0004,0.0380,2.0416,0.1231,0.0025,
14.6752,4,0,ok,0,1,2.7732,0.0010,0.5476,2.2243,0.0004,0.0354,2.0599,0.1249,0.0040,
14.6752,5,0,ok,0,1,2.1448,0.0017,0.0000,2.1424,0.0006,0.0348,1.9799,0.1249,0.0028,
14.6752,6,0,ok,0,1,1.9904,0.0015,0.0000,1.9882,0.0006,0.0424,1.8240,0.1190,0.0028,
14.6752,7,0,ok,0,1,3.6966,0.0014,1.6171,2.0777,0.0004,0.0380,1.9171,0.1196,0.0030,
14.6752,8,0,ok,0,1,3.5881,0.0017,1.4542,2.1318,0.0004,0.0368,1.9710,0.1214,0.0026,
14.6752,9,0,ok,0,1,5.6326,0.0003,3.4642,2.1677,0.0004,0.0359,2.0061,0.1225,0.0032,
14.6752,10,1,ok,0,1,6.8741,0.0007,4.6232,2.2498,0.0004,0.0373,2.0847,0.1241,0.0037,
14.6752,11,1,ok,0,1,6.2762,0.0015,3.9947,2.2797,0.0004,0.0397,2.0994,0.1373,0.0032,
14.6752,12,1,ok,0,1,8.4418,0.0007,6.1656,2.2751,0.0004,0.0340,2.1114,0.1271,0.0026,
14.6752,13,1,ok,0,1,9.8895,0.0014,7.5340,2.3537,0.0004,0.0420,2.1816,0.1274,0.0027,
14.6752,14,1,ok,0,1,7.9674,0.0015,5.5971,2.3684,0.0004,0.0385,2.1977,0.1291,0.0031,
14.6752,15,1,ok,0,1,7.1515,0.0005,4.7479,2.4026,0.0004,0.0426,2.2269,0.1300,0.0031,
14.6752,16,1,ok,0,1,8.5244,0.0007,6.1326,2.3906,0.0005,0.0419,2.2160,0.1290,0.0036,
14.6752,17,1,ok,0,1,7.3004,0.0012,4.8853,2.4135,0.0005,0.0421,2.2380,0.1300,0.0033,
14.6752,18,1,ok,0,1,2.9663,0.0012,0.5216,2.4431,0.0004,0.0377,2.2692,0.1330,0.0032,
14.6752,19,1,ok,0,1,5.3885,0.0017,2.9380,2.4484,0.0004,0.0471,2.2670,0.1311,0.0032,
14.6752,20,1,ok,0,1,2.2573,0.0022,0.0000,2.2546,0.0005,0.0292,2.0914,0.1308,0.0031,
14.6752,21,1,ok,0,1,2.1981,0.0021,0.0000,2.1955,0.0005,0.0327,2.0353,0.1249,0.0025,
14.6752,22,1,ok,0,1,2.7577,0.0016,0.4961,2.2596,0.0004,0.0329,2.0971,0.1270,0.0026,
14.6752,23,1,ok,0,1,4.4512,0.0012,2.0656,2.3840,0.0004,0.0409,2.2111,0.1292,0.0028,
14.6752,24,1,ok,0,1,2.0095,0.0013,0.0000,2.0077,0.0005,0.0408,1.8455,0.1186,0.0027,
14.6752,25,1,ok,0,1,2.4196,0.0005,0.3312,2.0875,0.0004,0.0371,1.9274,0.1202,0.0027,
14.6752,26,1,ok,0,1,4.1858,0.0020,2.0196,2.1638,0.0004,0.0359,2.0029,0.1218,0.0031,
14.6752,27,1,ok,0,1,5.9728,0.0017,3.7683,2.2025,0.0004,0.0343,2.0401,0.1243,0.0036,
14.6752,28,1,ok,0,1,2.1253,0.0011,0.0000,2.1237,0.0005,0.0354,1.9620,0.1232,0.0031,
14.6752,29,1,ok,0,1,2.1223,0.0007,0.0000,2.1210,0.0005,0.0356,1.9601,0.1220,0.0032,
14.6752,30,1,ok,0,1,2.0251,0.0017,0.0000,2.0228,0.0005,0.0402,1.8603,0.1195,0.0028,
14.6752,31,1,ok,0,1,1.9950,0.0012,0.0000,1.9932,0.0005,0.0416,1.8307,0.1182,0.0028,
14.6752,32,1,ok,0,1,2.0215,0.0009,0.0000,2.0201,0.0005,0.0403,1.8570,0.1192,0.0035,
14.6752,33,1,ok,0,1,1.9181,0.0012,0.0000,1.9164,0.0005,0.0454,1.7519,0.1159,0.0032,
14.6752,34,1,ok,0,1,1.9221,0.0005,0.0000,1.9212,0.0004,0.0453,1.7565,0.1161,0.0033,
14.6752,35,1,ok,0,1,1.9258,0.0014,0.0000,1.9239,0.0005,0.0458,1.7585,0.1159,0.0037,
14.6752,36,1,ok,0,1,1.9197,0.0012,0.0000,1.9180,0.0005,0.0454,1.7536,0.1159,0.0029,
14.6752,37,1,ok,0,1,1.9199,0.0009,0.0000,1.9185,0.0005,0.0455,1.7538,0.1160,0.0031,
14.6752,38,1,ok,0,1,1.9135,0.0008,0.0000,1.9121,0.0005,0.0454,1.7475,0.1158,0.0033,
14.6752,39,1,ok,0,1,1.9161,0.0012,0.0000,1.9141,0.0008,0.0454,1.7498,0.1160,0.0028,
14.6752,40,1,ok,0,1,1.9156,0.0012,0.0000,1.9139,0.0005,0.0459,1.7488,0.1159,0.0032,
14.6752,41,1,ok,0,1,3.6406,0.0009,1.7230,1.9164,0.0004,0.0452,1.7527,0.1157,0.0027,
14.6752,42,1,ok,0,1,4.5077,0.0006,2.5826,1.9241,0.0004,0.0449,1.7589,0.1175,0.0028,
14.6752,43,1,ok,0,1,5.0458,0.0016,3.1094,1.9344,0.0004,0.0444,1.7711,0.1164,0.0026,
14.6752,44,1,ok,0,1,6.6929,0.0011,4.7047,1.9867,0.0004,0.0418,1.8248,0.1176,0.0025,
14.6752,45,1,ok,0,1,7.6425,0.0006,5.6089,2.0326,0.0004,0.0397,1.8691,0.1189,0.0048,
14.6752,46,1,ok,0,1,9.2943,0.0008,7.2064,2.0867,0.0004,0.0372,1.9255,0.1211,0.0028,
14.6752,47,1,ok,0,1,10.1075,0.0010,7.9617,2.1444,0.0004,0.0379,1.9815,0.1217,0.0033,
14.6752,48,1,ok,0,1,8.1847,0.0008,5.9784,2.2053,0.0003,0.0340,2.0436,0.1249,0.0028,
14.6752,49,1,ok,0,1,8.5414,0.0009,6.3282,2.2120,0.0003,0.0370,2.0482,0.1241,0.0026,
14.6752,50,1,ok,0,1,8.9079,0.0019,6.6493,2.2564,0.0003,0.0348,2.0810,0.1367,0.0039,
14.6752,51,1,ok,0,1,10.2276,0.0025,7.9443,2.2806,0.0003,0.0329,2.1181,0.1264,0.0032,
14.6752,52,1,ok,0,1,11.2592,0.0012,8.9567,2.3010,0.0004,0.0339,2.1350,0.1287,0.0034,
14.6752,53,1,ok,0,1,2.2952,0.0006,0.0000,2.2942,0.0005,0.0302,2.1320,0.1290,0.0030,
14.6752,54,1,ok,0,1,2.1956,0.0011,0.0000,2.1939,0.0005,0.0320,2.0319,0.1265,0.0034,
14.6752,55,1,ok,0,1,2.1797,0.0009,0.0000,2.1783,0.0005,0.0327,2.0177,0.1247,0.0032,
14.6752,56,1,ok,0,1,3.7168,0.0005,1.4118,2.3041,0.0004,0.0381,2.1365,0.1267,0.0028,
14.6752,57,1,ok,0,1,2.1858,0.0017,0.0000,2.1835,0.0006,0.0322,2.0234,0.1251,0.0027,
14.6752,58,1,ok,0,1,3.7365,0.0012,1.4551,2.2799,0.0003,0.0355,2.1122,0.1275,0.0046,
14.6752,59,1,ok,0,1,4.1243,0.0012,1.7845,2.3383,0.0003,0.0406,2.1662,0.1281,0.0034,
14.6752,60,1,ok,0,1,1.9223,0.0014,0.0001,1.9203,0.0005,0.0451,1.7566,0.1158,0.0028,
14.6752,61,1,ok,0,1,1.9225,0.0008,0.0000,1.9212,0.0005,0.0452,1.7573,0.1159,0.0027,
14.6752,62,1,ok,0,1,1.9293,0.0006,0.0000,1.9282,0.0005,0.0455,1.7635,0.1161,0.0030,
14.6752,63,1,ok,0,1,1.9274,0.0004,0.0000,1.9264,0.0005,0.0459,1.7611,0.1161,0.0032,
14.6752,64,1,ok,0,1,1.9203,0.0015,0.0000,1.9183,0.0005,0.0452,1.7539,0.1158,0.0033,
14.6752,65,1,ok,0,1,1.9196,0.0011,0.0000,1.9179,0.0005,0.0460,1.7533,0.1158,0.0028,
14.6752,66,1,ok,0,1,2.7773,0.0019,0.8542,1.9209,0.0004,0.0455,1.7567,0.1158,0.0030,
14.6752,67,1,ok,0,1,4.5685,0.0007,2.6432,1.9242,0.0003,0.0448,1.7598,0.1158,0.0037,
14.6752,68,1,ok,0,1,4.9848,0.0022,3.0168,1.9654,0.0004,0.0428,1.8022,0.1172,0.0032,
14.6752,69,1,ok,0,1,5.7309,0.0007,3.7100,2.0198,0.0003,0.0401,1.8581,0.1185,0.0031,
14.6752,70,1,ok,0,1,6.8218,0.0010,4.7611,2.0594,0.0004,0.0387,1.8980,0.1193,0.0034,
14.6752,71,1,ok,0,1,1.9459,0.0022,0.0000,1.9432,0.0005,0.0443,1.7775,0.1173,0.0041,
14.6752,72,1,ok,0,1,1.9238,0.0023,0.0000,1.9209,0.0005,0.0452,1.7569,0.1161,0.0027,
14.6752,73,1,ok,0,1,2.3091,0.0012,0.3777,1.9298,0.0004,0.0449,1.7655,0.1162,0.0031,
14.6752,74,1,ok,0,1,1.9284,0.0011,0.0000,1.9267,0.0005,0.0458,1.7613,0.1159,0.0036,
14.6752,75,1,ok,0,1,1.9739,0.0008,0.0000,1.9727,0.0004,0.0428,1.8098,0.1173,0.0027,
14.6752,76,1,ok,0,1,1.9216,0.0024,0.0000,1.9187,0.0005,0.0452,1.7534,0.1173,0.0028,
14.6752,77,1,ok,0,1,1.9215,0.0008,0.0000,1.9201,0.0005,0.0451,1.7560,0.1159,0.0030,
14.6752,78,1,ok,0,1,2.5974,0.0013,0.6621,1.9337,0.0004,0.0442,1.7700,0.1169,0.0026,
14.6752,79,1,ok,0,1,3.4251,0.0012,1.4384,1.9851,0.0004,0.0419,1.8227,0.1176,0.0029,
14.6752,80,1,ok,0,1,2.0904,0.0016,0.0542,2.0343,0.0004,0.0393,1.8728,0.1192,0.0030,
14.6752,81,1,ok,0,1,2.9379,0.0010,0.8432,2.0933,0.0003,0.0378,1.9325,0.1196,0.0033,
14.6752,82,1,ok,0,1,2.0959,0.0004,0.0000,2.0950,0.0005,0.0365,1.9345,0.1213,0.0026,
14.6752,83,1,ok,0,1,1.9322,0.0007,0.0000,1.9310,0.0005,0.0450,1.7660,0.1166,0.0033,
14.6752,84,1,ok,0,1,2.0147,0.0010,0.0000,2.0132,0.0005,0.0416,1.8370,0.1304,0.0041,
14.6752,85,1,ok,0,1,3.0548,0.0020,1.0004,2.0519,0.0004,0.0386,1.8904,0.1193,0.0035,
14.6752,86,1,ok,0,1,1.9084,0.0010,0.0000,1.9058,0.0016,0.0463,1.7409,0.1154,0.0031,
14.6752,87,1,ok,0,1,1.9108,0.0011,0.0000,1.9079,0.0017,0.0457,1.7433,0.1158,0.0031,
14.6752,88,1,ok,0,1,3.4330,0.0013,1.5198,1.9110,0.0009,0.0455,1.7465,0.1160,0.0030,
14.6752,89,1,ok,0,1,5.1557,0.0013,3.2345,1.9193,0.0007,0.0450,1.7557,0.1155,0.0031,
14.6752,90,1,ok,0,1,6.6019,0.0020,4.6789,1.9203,0.0007,0.0448,1.7569,0.1158,0.0027,
14.6752,91,1,ok,0,1,4.4904,0.0006,2.5643,1.9251,0.0004,0.0450,1.7604,0.1159,0.0038,
14.6752,92,1,ok,0,1,1.9236,0.0013,0.0000,1.9216,0.0006,0.0453,1.7573,0.1159,0.0031,
14.6752,93,1,ok,0,1,1.9295,0.0006,0.0000,1.9284,0.0005,0.0451,1.7637,0.1164,0.0031,
14.6752,94,1,ok,0,1,3.6463,0.0018,1.6594,1.9847,0.0004,0.0419,1.8229,0.1174,0.0025,
14.6752,95,1,ok,0,1,3.7127,0.0005,1.6806,2.0312,0.0004,0.0394,1.8696,0.1191,0.0031,
14.6752,96,1,ok,0,1,1.9078,0.0007,0.0000,1.9063,0.0007,0.0458,1.7412,0.1159,0.0033,
14.6752,97,1,ok,0,1,1.9124,0.0009,0.0000,1.9095,0.0020,0.0465,1.7437,0.1158,0.0035,
14.6752,98,1,ok,0,1,1.9010,0.0008,0.0000,1.8992,0.0010,0.0467,1.7339,0.1157,0.0029,
14.6752,99,1,ok,0,1,1.8967,0.0009,0.0000,1.8951,0.0006,0.0465,1.7296,0.1157,0.0032,
14.6752,100,1,ok,0,1,3.7496,0.0010,1.8485,1.8996,0.0005,0.0455,1.7359,0.1155,0.0027,
14.6752,101,1,ok,0,1,1.9027,0.0014,0.0000,1.9007,0.0006,0.0461,1.7357,0.1159,0.0030,
14.6752,102,1,ok,0,1,1.9001,0.0005,0.0000,1.8991,0.0006,0.0462,1.7340,0.1158,0.0030,
14.6752,103,1,ok,0,1,1.9020,0.0007,0.0000,1.9008,0.0006,0.0458,1.7365,0.1157,0.0027,
14.6752,104,1,ok,0,1,2.5412,0.0013,0.6318,1.9077,0.0004,0.0455,1.7431,0.1158,0.0032,
