level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
42.6935,0,0,ok,0,1,1.4063,0.0013,0.0001,1.4036,0.0013,0.0336,1.2404,0.1266,0.0029,
42.6935,1,0,ok,1,1,1.4123,0.0007,0.0000,1.4108,0.0008,0.0333,1.2481,0.1262,0.0032,
42.6935,2,0,ok,0,1,2.3267,0.0008,0.9179,1.4075,0.0005,0.0341,1.2427,0.1264,0.0041,
42.6935,3,0,ok,1,1,2.0164,0.0012,0.6041,1.4106,0.0005,0.0331,1.2489,0.1258,0.0028,
42.6935,4,0,ok,0,1,1.5062,0.0010,0.0965,1.4082,0.0005,0.0335,1.2442,0.1269,0.0036,
42.6935,5,0,ok,1,1,1.4128,0.0005,0.0000,1.4116,0.0006,0.0333,1.2483,0.1263,0.0036,
42.6935,6,0,ok,0,1,1.4080,0.0026,0.0000,1.4048,0.0005,0.0341,1.2409,0.1266,0.0031,
42.6935,7,0,ok,1,1,1.4122,0.0003,0.0000,1.4113,0.0005,0.0333,1.2479,0.1267,0.0033,
42.6935,8,0,ok,0,1,1.9196,0.0011,0.5088,1.4092,0.0005,0.0333,1.2456,0.1268,0.0034,
42.6935,9,0,ok,1,1,2.0157,0.0008,0.5987,1.4158,0.0004,0.0329,1.2526,0.1268,0.0035,
42.6935,10,1,ok,0,1,2.9405,0.0006,1.5298,1.4097,0.0004,0.0337,1.2464,0.1260,0.0035,
42.6935,11,1,ok,1,1,2.0945,0.0006,0.6791,1.4144,0.0004,0.0331,1.2520,0.1261,0.0032,
42.6935,12,1,ok,0,1,3.3229,0.0010,1.9125,1.4090,0.0004,0.0334,1.2469,0.1258,0.0029,
42.6935,13,1,ok,1,1,3.1650,0.0008,1.7443,1.4194,0.0004,0.0329,1.2573,0.1264,0.0028,
42.6935,14,1,ok,0,1,2.9492,0.0010,1.5354,1.4125,0.0004,0.0337,1.2491,0.1260,0.0037,
42.6935,15,1,ok,1,1,2.0228,0.0009,0.5827,1.4388,0.0004,0.0320,1.2763,0.1273,0.0032,
42.6935,16,1,ok,0,1,2.9077,0.0024,1.4904,1.4145,0.0004,0.0333,1.2506,0.1268,0.0037,
42.6935,17,1,ok,1,1,1.8820,0.0014,0.4210,1.4592,0.0004,0.0308,1.2970,0.1281,0.0033,
42.6935,18,1,ok,0,1,1.4143,0.0010,0.0000,1.4128,0.0005,0.0335,1.2484,0.1271,0.0037,
42.6935,19,1,ok,1,1,1.4552,0.0021,0.0000,1.4527,0.0005,0.0316,1.2875,0.1300,0.0036,
42.6935,20,1,ok,0,1,1.4142,0.0010,0.0000,1.4126,0.0006,0.0334,1.2488,0.1271,0.0032,
42.6935,21,1,ok,1,1,1.4284,0.0004,0.0000,1.4273,0.0006,0.0325,1.2652,0.1268,0.0028,
42.6935,22,1,ok,0,1,1.4155,0.0007,0.0000,1.4143,0.0005,0.0337,1.2499,0.1273,0.0033,
42.6935,23,1,ok,1,1,2.0591,0.0016,0.6048,1.4523,0.0004,0.0313,1.2900,0.1280,0.0030,
42.6935,24,1,ok,0,1,1.4137,0.0009,0.0000,1.4122,0.0005,0.0334,1.2491,0.1264,0.0032,
42.6935,25,1,ok,1,1,1.4309,0.0020,0.0000,1.4283,0.0006,0.0326,1.2647,0.1280,0.0031,
42.6935,26,1,ok,0,1,2.1138,0.0017,0.6985,1.4132,0.0004,0.0332,1.2511,0.1255,0.0034,
42.6935,27,1,ok,1,1,2.6094,0.0020,1.1493,1.4577,0.0005,0.0308,1.2961,0.1272,0.0035,
42.6935,28,1,ok,0,1,1.4214,0.0008,0.0000,1.4200,0.0005,0.0367,1.2521,0.1277,0.0035,
42.6935,29,1,ok,1,1,1.4517,0.0018,0.0000,1.4492,0.0007,0.0317,1.2848,0.1291,0.0035,
42.6935,30,1,ok,0,1,1.4149,0.0010,0.0000,1.4132,0.0006,0.0335,1.2495,0.1268,0.0034,
42.6935,31,1,ok,1,1,1.4352,0.0008,0.0000,1.4320,0.0024,0.0325,1.2685,0.1279,0.0031,
42.6935,32,1,ok,0,1,1.4160,0.0009,0.0000,1.4145,0.0006,0.0336,1.2501,0.1274,0.0034,
42.6935,33,1,ok,1,1,1.4191,0.0010,0.0000,1.4166,0.0014,0.0333,1.2533,0.1269,0.0031,
42.6935,34,1,ok,0,1,1.4114,0.0007,0.0000,1.4100,0.0006,0.0336,1.2462,0.1270,0.0032,
42.6935,35,1,ok,1,1,1.4220,0.0006,0.0000,1.4199,0.0014,0.0347,1.2558,0.1258,0.0036,
42.6935,36,1,ok,0,1,1.4109,0.0020,0.0000,1.4082,0.0007,0.0336,1.2449,0.1265,0.0032,
42.6935,37,1,ok,1,1,1.4182,0.0004,0.0000,1.4166,0.0012,0.0333,1.2526,0.1271,0.0035,
42.6935,38,1,ok,0,1,1.4115,0.0025,0.0000,1.4083,0.0007,0.0339,1.2453,0.1258,0.0032,
42.6935,39,1,ok,1,1,1.4167,0.0008,0.0000,1.4148,0.0011,0.0331,1.2522,0.1264,0.0029,
42.6935,40,1,ok,0,1,1.4105,0.0005,0.0000,1.4093,0.0006,0.0335,1.2462,0.1263,0.0033,
42.6935,41,1,ok,1,1,1.4212,0.0009,0.0000,1.4188,0.0014,0.0331,1.2547,0.1275,0.0033,
42.6935,42,1,ok,0,1,2.3904,0.0011,0.9800,1.4088,0.0004,0.0336,1.2472,0.1249,0.0031,
42.6935,43,1,ok,1,1,2.0196,0.0016,0.5760,1.4409,0.0011,0.0320,1.2777,0.1282,0.0030,
42.6935,44,1,ok,0,1,3.2057,0.0009,1.7924,1.4119,0.0004,0.0331,1.2492,0.1265,0.0030,
42.6935,45,1,ok,1,1,2.9863,0.0011,1.5292,1.4547,0.0013,0.0316,1.2910,0.1284,0.0037,
42.6935,46,1,ok,0,1,4.0984,0.0009,2.6828,1.4144,0.0004,0.0332,1.2522,0.1260,0.0030,
42.6935,47,1,ok,1,1,3.8770,0.0007,2.3782,1.4960,0.0021,0.0299,1.3330,0.1298,0.0033,
42.6935,48,1,ok,0,1,3.6385,0.0006,2.2211,1.4164,0.0005,0.0334,1.2544,0.1250,0.0035,
42.6935,49,1,ok,1,1,3.3486,0.0015,1.8186,1.5280,0.0004,0.0288,1.3625,0.1329,0.0037,
42.6935,50,1,ok,0,1,3.7823,0.0008,2.3502,1.4309,0.0005,0.0324,1.2676,0.1270,0.0039,
42.6935,51,1,ok,1,1,3.9039,0.0008,2.3677,1.5342,0.0012,0.0285,1.3706,0.1317,0.0034,
42.6935,52,1,ok,0,1,4.4579,0.0010,3.0145,1.4421,0.0004,0.0319,1.2785,0.1282,0.0035,
42.6935,53,1,ok,1,1,1.5268,0.0005,0.0000,1.5255,0.0007,0.0310,1.3592,0.1320,0.0032,
42.6935,54,1,ok,0,1,1.4443,0.0010,0.0000,1.4427,0.0006,0.0322,1.2786,0.1283,0.0036,
42.6935,55,1,ok,1,1,1.4922,0.0016,0.0000,1.4881,0.0024,0.0309,1.3233,0.1308,0.0031,
42.6935,56,1,ok,0,1,1.4508,0.0006,0.0000,1.4497,0.0005,0.0321,1.2849,0.1294,0.0033,
42.6935,57,1,ok,1,1,1.5228,0.0007,0.0000,1.5212,0.0009,0.0283,1.3567,0.1331,0.0031,
42.6935,58,1,ok,0,1,1.4480,0.0008,0.0000,1.4466,0.0006,0.0319,1.2826,0.1286,0.0034,
42.6935,59,1,ok,1,1,2.1814,0.0011,0.6004,1.5783,0.0016,0.0289,1.4123,0.1335,0.0037,
42.6935,60,1,ok,0,1,1.4146,0.0006,0.0000,1.4135,0.0005,0.0333,1.2500,0.1272,0.0029,
42.6935,61,1,ok,1,1,1.4462,0.0010,0.0000,1.4440,0.0012,0.0317,1.2811,0.1280,0.0032,
42.6935,62,1,ok,0,1,1.4188,0.0016,0.0000,1.4166,0.0005,0.0335,1.2524,0.1272,0.0036,
42.6935,63,1,ok,1,1,1.4534,0.0004,0.0000,1.4516,0.0014,0.0317,1.2880,0.1286,0.0032,
42.6935,64,1,ok,0,1,1.4147,0.0012,0.0000,1.4129,0.0006,0.0337,1.2495,0.1267,0.0030,
42.6935,65,1,ok,1,1,1.4324,0.0010,0.0000,1.4309,0.0005,0.0328,1.2664,0.1286,0.0031,
42.6935,66,1,ok,0,1,1.4171,0.0012,0.0000,1.4153,0.0006,0.0337,1.2512,0.1270,0.0034,
42.6935,67,1,ok,1,1,2.4781,0.0006,1.0204,1.4567,0.0003,0.0312,1.2930,0.1292,0.0033,
42.6935,68,1,ok,0,1,2.2581,0.0007,0.8379,1.4190,0.0004,0.0331,1.2555,0.1270,0.0034,
42.6935,69,1,ok,1,1,3.0010,0.0013,1.5062,1.4927,0.0008,0.0301,1.3299,0.1295,0.0032,
42.6935,70,1,ok,0,1,2.9253,0.0008,1.4863,1.4377,0.0004,0.0321,1.2739,0.1280,0.0037,
42.6935,71,1,ok,1,1,1.4541,0.0018,0.0000,1.4511,0.0011,0.0316,1.2863,0.1297,0.0034,
42.6935,72,1,ok,0,1,1.4132,0.0010,0.0000,1.4115,0.0006,0.0336,1.2486,0.1262,0.0031,
42.6935,73,1,ok,1,1,1.4554,0.0008,0.0000,1.4533,0.0013,0.0315,1.2886,0.1297,0.0033,
42.6935,74,1,ok,0,1,1.4156,0.0001,0.0000,1.4150,0.0005,0.0335,1.2507,0.1274,0.0034,
42.6935,75,1,ok,1,1,1.4633,0.0013,0.0000,1.4606,0.0013,0.0340,1.2936,0.1296,0.0033,
42.6935,76,1,ok,0,1,1.4152,0.0008,0.0000,1.4139,0.0005,0.0333,1.2504,0.1270,0.0031,
42.6935,77,1,ok,1,1,1.4484,0.0019,0.0000,1.4457,0.0008,0.0350,1.2790,0.1278,0.0038,
42.6935,78,1,ok,0,1,1.5363,0.0011,0.1186,1.4160,0.0005,0.0332,1.2535,0.1263,0.0030,
42.6935,79,1,ok,1,1,2.1029,0.0013,0.6167,1.4836,0.0013,0.0297,1.3222,0.1286,0.0032,
42.6935,80,1,ok,0,1,1.4369,0.0003,0.0000,1.4361,0.0005,0.0332,1.2711,0.1284,0.0033,
42.6935,81,1,ok,1,1,2.0434,0.0006,0.5158,1.5256,0.0014,0.0290,1.3626,0.1304,0.0036,
42.6935,82,1,ok,0,1,1.4450,0.0012,0.0000,1.4433,0.0005,0.0320,1.2800,0.1283,0.0030,
42.6935,83,1,ok,1,1,1.4581,0.0013,0.0000,1.4558,0.0009,0.0317,1.2916,0.1293,0.0032,
42.6935,84,1,ok,0,1,1.4207,0.0009,0.0000,1.4192,0.0006,0.0333,1.2550,0.1276,0.0033,
42.6935,85,1,ok,1,1,1.9185,0.0024,0.3912,1.5224,0.0024,0.0284,1.3600,0.1307,0.0033,
42.6935,86,1,ok,0,1,1.4121,0.0012,0.0000,1.4104,0.0006,0.0338,1.2476,0.1256,0.0033,
42.6935,87,1,ok,1,1,1.4180,0.0013,0.0000,1.4159,0.0008,0.0331,1.2531,0.1261,0.0036,
42.6935,88,1,ok,0,1,1.6913,0.0008,0.2762,1.4138,0.0004,0.0331,1.2507,0.1269,0.0031,
