level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
19.0366,0,0,ok,0,1,1.5708,0.0012,0.0001,1.5682,0.0014,0.0468,1.4014,0.1170,0.0029,
19.0366,1,0,ok,0,1,3.0847,0.0005,1.4905,1.5931,0.0006,0.0455,1.4277,0.1171,0.0028,
19.0366,2,0,ok,0,1,3.7175,0.0010,2.0701,1.6460,0.0004,0.0428,1.4819,0.1184,0.0030,
19.0366,3,0,ok,0,1,4.5920,0.0008,2.9206,1.6702,0.0004,0.0416,1.5045,0.1216,0.0025,
19.0366,4,0,ok,0,1,2.0908,0.0007,0.3881,1.7016,0.0004,0.0402,1.5357,0.1218,0.0039,
19.0366,5,0,ok,0,1,1.6503,0.0025,0.0000,1.6473,0.0005,0.0435,1.4804,0.1203,0.0030,
19.0366,6,0,ok,0,1,1.5777,0.0011,0.0000,1.5760,0.0005,0.0471,1.4088,0.1171,0.0030,
19.0366,7,0,ok,0,1,2.8977,0.0010,1.2900,1.6062,0.0005,0.0453,1.4390,0.1187,0.0032,
19.0366,8,0,ok,0,1,2.8376,0.0014,1.1690,1.6669,0.0004,0.0421,1.5025,0.1195,0.0027,
19.0366,9,0,ok,0,1,4.4389,0.0013,2.7409,1.6962,0.0004,0.0416,1.5275,0.1234,0.0038,
19.0366,10,1,ok,0,1,5.3948,0.0016,3.6597,1.7331,0.0003,0.0407,1.5657,0.1230,0.0037,
19.0366,11,1,ok,0,1,4.9349,0.0006,3.1756,1.7584,0.0004,0.0412,1.5898,0.1239,0.0034,
19.0366,12,1,ok,0,1,6.6127,0.0010,4.8491,1.7623,0.0003,0.0408,1.5940,0.1247,0.0027,
19.0366,13,1,ok,0,1,7.7336,0.0020,5.9120,1.8192,0.0004,0.0402,1.6496,0.1267,0.0027,
19.0366,14,1,ok,0,1,6.2371,0.0010,4.4248,1.8110,0.0003,0.0388,1.6422,0.1268,0.0032,
19.0366,15,1,ok,0,1,5.6417,0.0010,3.7546,1.8858,0.0004,0.0432,1.7123,0.1269,0.0033,
19.0366,16,1,ok,0,1,6.7477,0.0007,4.8562,1.8904,0.0004,0.0430,1.7149,0.1285,0.0040,
19.0366,17,1,ok,0,1,5.8690,0.0009,3.9423,1.9255,0.0004,0.0437,1.7485,0.1299,0.0035,
19.0366,18,1,ok,0,1,2.5889,0.0008,0.6434,1.9444,0.0003,0.0388,1.7703,0.1320,0.0034,
19.0366,19,1,ok,0,1,4.5057,0.0004,2.5680,1.9370,0.0003,0.0473,1.7560,0.1303,0.0033,
19.0366,20,1,ok,0,1,1.8334,0.0008,0.0000,1.8320,0.0006,0.0343,1.6612,0.1332,0.0032,
19.0366,21,1,ok,0,1,1.7625,0.0015,0.0000,1.7605,0.0005,0.0380,1.5918,0.1281,0.0026,
19.0366,22,1,ok,0,1,2.3428,0.0023,0.4494,1.8907,0.0004,0.0402,1.7139,0.1337,0.0028,
19.0366,23,1,ok,0,1,3.7157,0.0003,1.8099,1.9052,0.0004,0.0425,1.7299,0.1298,0.0029,
19.0366,24,1,ok,0,1,1.6434,0.0005,0.0000,1.6424,0.0005,0.0433,1.4765,0.1197,0.0028,
19.0366,25,1,ok,0,1,2.0560,0.0007,0.3493,1.7056,0.0004,0.0401,1.5403,0.1224,0.0028,
19.0366,26,1,ok,0,1,3.5141,0.0013,1.7479,1.7645,0.0004,0.0407,1.5955,0.1248,0.0034,
19.0366,27,1,ok,0,1,5.0115,0.0002,3.1933,1.8176,0.0003,0.0398,1.6492,0.1251,0.0035,
19.0366,28,1,ok,0,1,1.7461,0.0013,0.0000,1.7443,0.0005,0.0385,1.5775,0.1249,0.0034,
19.0366,29,1,ok,0,1,1.7392,0.0019,0.0000,1.7368,0.0005,0.0391,1.5678,0.1266,0.0033,
19.0366,30,1,ok,0,1,1.6893,0.0010,0.0000,1.6878,0.0005,0.0413,1.5214,0.1221,0.0029,
19.0366,31,1,ok,0,1,1.6545,0.0004,0.0000,1.6535,0.0005,0.0439,1.4862,0.1206,0.0028,
19.0366,32,1,ok,0,1,1.6869,0.0017,0.0000,1.6847,0.0005,0.0417,1.5170,0.1221,0.0038,
19.0366,33,1,ok,0,1,1.5641,0.0008,0.0000,1.5627,0.0006,0.0475,1.3953,0.1166,0.0032,
19.0366,34,1,ok,0,1,1.6401,0.0014,0.0635,1.5748,0.0004,0.0467,1.4079,0.1169,0.0034,
19.0366,35,1,ok,0,1,1.5899,0.0011,0.0000,1.5884,0.0004,0.0467,1.4201,0.1177,0.0038,
19.0366,36,1,ok,0,1,1.5688,0.0014,0.0000,1.5668,0.0005,0.0471,1.3997,0.1168,0.0032,
19.0366,37,1,ok,0,1,1.5700,0.0010,0.0000,1.5684,0.0005,0.0469,1.4015,0.1168,0.0032,
