level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
102.9958,0,0,ok,0,1,0.5820,0.0019,0.0000,0.5787,0.0013,0.0523,0.4396,0.0832,0.0037,
102.9958,1,0,ok,1,1,0.5850,0.0022,0.0000,0.5816,0.0012,0.0503,0.4440,0.0837,0.0036,
102.9958,2,0,ok,0,1,0.9611,0.0007,0.3792,0.5807,0.0005,0.0528,0.4408,0.0833,0.0038,
102.9958,3,0,ok,1,1,0.8344,0.0009,0.2496,0.5831,0.0008,0.0512,0.4444,0.0837,0.0037,
102.9958,4,0,ok,0,1,0.6273,0.0013,0.0358,0.5898,0.0004,0.0530,0.4403,0.0926,0.0039,
102.9958,5,0,ok,1,1,0.5877,0.0007,0.0000,0.5853,0.0017,0.0507,0.4441,0.0866,0.0039,
102.9958,6,0,ok,0,1,0.5821,0.0011,0.0000,0.5805,0.0006,0.0523,0.4398,0.0846,0.0037,
102.9958,7,0,ok,1,1,0.5863,0.0013,0.0000,0.5833,0.0016,0.0512,0.4445,0.0838,0.0038,
102.9958,8,0,ok,0,1,0.7912,0.0016,0.2082,0.5809,0.0004,0.0524,0.4404,0.0844,0.0036,
102.9958,9,0,ok,1,1,0.8344,0.0001,0.2493,0.5842,0.0008,0.0514,0.4450,0.0840,0.0037,
102.9958,10,1,ok,0,1,1.2108,0.0016,0.6282,0.5805,0.0004,0.0524,0.4411,0.0829,0.0040,
102.9958,11,1,ok,1,1,0.8666,0.0011,0.2796,0.5845,0.0015,0.0516,0.4449,0.0842,0.0038,
102.9958,12,1,ok,0,1,1.3664,0.0005,0.7845,0.5810,0.0004,0.0531,0.4412,0.0830,0.0036,
102.9958,13,1,ok,1,1,1.3060,0.0006,0.7212,0.5839,0.0003,0.0512,0.4452,0.0839,0.0036,
102.9958,14,1,ok,0,1,1.2070,0.0012,0.6247,0.5808,0.0003,0.0529,0.4411,0.0830,0.0038,
102.9958,15,1,ok,1,1,0.8220,0.0010,0.2349,0.5856,0.0004,0.0518,0.4463,0.0839,0.0036,
102.9958,16,1,ok,0,1,1.1859,0.0013,0.6020,0.5823,0.0003,0.0532,0.4405,0.0849,0.0036,
102.9958,17,1,ok,1,1,0.7443,0.0013,0.1573,0.5854,0.0004,0.0515,0.4461,0.0841,0.0036,
102.9958,18,1,ok,0,1,0.5829,0.0010,0.0000,0.5814,0.0005,0.0536,0.4406,0.0834,0.0038,
102.9958,19,1,ok,1,1,0.5927,0.0005,0.0000,0.5917,0.0005,0.0504,0.4449,0.0927,0.0036,
102.9958,20,1,ok,0,1,0.5831,0.0014,0.0000,0.5813,0.0004,0.0546,0.4401,0.0832,0.0035,
102.9958,21,1,ok,1,1,0.5851,0.0005,0.0000,0.5841,0.0005,0.0512,0.4450,0.0843,0.0035,
102.9958,22,1,ok,0,1,0.5829,0.0007,0.0000,0.5818,0.0005,0.0541,0.4406,0.0834,0.0037,
102.9958,23,1,ok,1,1,0.8296,0.0005,0.2439,0.5847,0.0005,0.0517,0.4455,0.0840,0.0036,
102.9958,24,1,ok,0,1,0.5837,0.0010,0.0000,0.5822,0.0004,0.0547,0.4408,0.0831,0.0036,
102.9958,25,1,ok,1,1,0.5852,0.0014,0.0000,0.5832,0.0005,0.0504,0.4451,0.0841,0.0035,
102.9958,26,1,ok,0,1,0.8694,0.0010,0.2869,0.5812,0.0003,0.0531,0.4415,0.0830,0.0036,
102.9958,27,1,ok,1,1,1.0548,0.0019,0.4674,0.5852,0.0003,0.0516,0.4455,0.0843,0.0037,
102.9958,28,1,ok,0,1,0.5834,0.0005,0.0000,0.5824,0.0004,0.0553,0.4400,0.0834,0.0037,
102.9958,29,1,ok,1,1,0.5846,0.0011,0.0000,0.5831,0.0004,0.0504,0.4448,0.0841,0.0037,
102.9958,30,1,ok,0,1,0.5812,0.0006,0.0000,0.5802,0.0004,0.0524,0.4405,0.0836,0.0035,
102.9958,31,1,ok,1,1,0.5839,0.0004,0.0000,0.5829,0.0006,0.0503,0.4447,0.0842,0.0038,
102.9958,32,1,ok,0,1,0.5866,0.0015,0.0000,0.5848,0.0004,0.0570,0.4407,0.0833,0.0038,
102.9958,33,1,ok,1,1,0.5864,0.0008,0.0000,0.5851,0.0005,0.0509,0.4458,0.0845,0.0038,
102.9958,34,1,ok,0,1,0.5816,0.0012,0.0000,0.5800,0.0004,0.0521,0.4410,0.0831,0.0037,
102.9958,35,1,ok,1,1,0.5852,0.0008,0.0000,0.5839,0.0004,0.0506,0.4455,0.0841,0.0037,
102.9958,36,1,ok,0,1,0.5833,0.0007,0.0000,0.5822,0.0005,0.0527,0.4423,0.0835,0.0037,
102.9958,37,1,ok,1,1,0.5851,0.0011,0.0000,0.5835,0.0004,0.0501,0.4453,0.0843,0.0038,
102.9958,38,1,ok,0,1,0.5834,0.0005,0.0000,0.5824,0.0005,0.0542,0.4407,0.0838,0.0036,
102.9958,39,1,ok,1,1,0.5853,0.0015,0.0000,0.5833,0.0005,0.0504,0.4453,0.0839,0.0037,
102.9958,40,1,ok,0,1,0.5814,0.0003,0.0000,0.5806,0.0004,0.0524,0.4413,0.0833,0.0035,
102.9958,41,1,ok,1,1,0.5861,0.0002,0.0000,0.5854,0.0005,0.0508,0.4467,0.0841,0.0037,
102.9958,42,1,ok,0,1,0.9854,0.0009,0.4025,0.5817,0.0003,0.0533,0.4414,0.0833,0.0037,
102.9958,43,1,ok,1,1,0.8238,0.0012,0.2353,0.5869,0.0004,0.0514,0.4476,0.0844,0.0034,
102.9958,44,1,ok,0,1,1.3199,0.0009,0.7371,0.5817,0.0003,0.0530,0.4416,0.0836,0.0035,
102.9958,45,1,ok,1,1,1.2083,0.0016,0.6194,0.5869,0.0004,0.0519,0.4471,0.0842,0.0038,
102.9958,46,1,ok,0,1,1.6848,0.0018,1.1017,0.5810,0.0003,0.0532,0.4407,0.0836,0.0035,
102.9958,47,1,ok,1,1,1.5449,0.0005,0.9561,0.5880,0.0004,0.0516,0.4483,0.0844,0.0037,
102.9958,48,1,ok,0,1,1.4894,0.0004,0.9065,0.5822,0.0003,0.0532,0.4417,0.0836,0.0037,
102.9958,49,1,ok,1,1,1.2803,0.0004,0.6919,0.5877,0.0004,0.0517,0.4477,0.0846,0.0037,
102.9958,50,1,ok,0,1,1.5383,0.0009,0.9548,0.5824,0.0003,0.0530,0.4421,0.0836,0.0037,
102.9958,51,1,ok,1,1,1.4625,0.0012,0.8729,0.5880,0.0004,0.0519,0.4482,0.0842,0.0037,
102.9958,52,1,ok,0,1,1.8037,0.0005,1.2199,0.5829,0.0003,0.0529,0.4429,0.0835,0.0035,
102.9958,53,1,ok,1,1,0.5871,0.0007,0.0000,0.5859,0.0004,0.0505,0.4470,0.0846,0.0037,
102.9958,54,1,ok,0,1,0.5831,0.0010,0.0000,0.5816,0.0004,0.0529,0.4414,0.0837,0.0036,
102.9958,55,1,ok,1,1,0.5878,0.0006,0.0000,0.5867,0.0005,0.0505,0.4480,0.0846,0.0036,
102.9958,56,1,ok,0,1,0.5831,0.0006,0.0000,0.5821,0.0003,0.0527,0.4419,0.0839,0.0036,
102.9958,57,1,ok,1,1,0.5882,0.0005,0.0000,0.5861,0.0016,0.0507,0.4476,0.0841,0.0035,
102.9958,58,1,ok,0,1,0.5836,0.0020,0.0000,0.5810,0.0005,0.0518,0.4418,0.0836,0.0038,
102.9958,59,1,ok,1,1,0.7943,0.0006,0.2057,0.5873,0.0007,0.0508,0.4483,0.0845,0.0037,
102.9958,60,1,ok,0,1,0.5814,0.0008,0.0000,0.5802,0.0004,0.0517,0.4416,0.0833,0.0035,
102.9958,61,1,ok,1,1,0.5875,0.0005,0.0000,0.5854,0.0016,0.0505,0.4466,0.0846,0.0036,
