level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
8.6353,0,0,ok,0,1,3.4927,0.0008,0.0001,3.4906,0.0013,0.0435,3.3258,0.1186,0.0026,
8.6353,1,0,ok,0,1,6.8454,0.0019,3.3149,3.5280,0.0006,0.0416,3.3656,0.1176,0.0031,
8.6353,2,0,ok,0,1,8.3225,0.0017,4.6090,3.7113,0.0005,0.0338,3.5535,0.1206,0.0034,
8.6353,3,0,ok,0,1,10.4445,0.0012,6.5663,3.8765,0.0005,0.0268,3.7210,0.1261,0.0026,
8.6353,4,0,ok,0,1,5.2338,0.0017,1.1767,4.0549,0.0006,0.0321,3.8934,0.1255,0.0039,
8.6353,5,0,ok,0,1,3.9142,0.0012,0.0000,3.9124,0.0006,0.0253,3.7530,0.1304,0.0036,
8.6353,6,0,ok,0,1,3.5129,0.0014,0.0000,3.5109,0.0006,0.0427,3.3483,0.1170,0.0028,
8.6353,7,0,ok,0,1,6.5687,0.0014,2.8796,3.6872,0.0005,0.0347,3.5296,0.1197,0.0031,
8.6353,8,0,ok,0,1,6.6168,0.0013,2.7594,3.8555,0.0005,0.0261,3.7043,0.1221,0.0031,
8.6353,9,0,ok,0,1,10.4393,0.0005,6.4061,4.0323,0.0004,0.0252,3.8775,0.1264,0.0031,
8.6353,10,1,ok,0,1,12.9363,0.0012,8.7238,4.2108,0.0004,0.0253,4.0527,0.1290,0.0038,
8.6353,11,1,ok,0,1,12.3292,0.0009,8.0444,4.2834,0.0004,0.0162,4.1328,0.1306,0.0037,
8.6353,12,1,ok,0,1,16.5819,0.0003,12.1420,4.4391,0.0005,0.0182,4.2867,0.1315,0.0027,
8.6353,13,1,ok,0,1,19.6159,0.0017,15.0399,4.5739,0.0004,0.0332,4.3979,0.1400,0.0028,
8.6353,14,1,ok,0,1,16.9466,0.0003,12.3234,4.6224,0.0004,0.0266,4.4591,0.1330,0.0037,
8.6353,15,1,ok,0,1,16.0827,0.0009,11.4752,4.6062,0.0005,0.0268,4.4433,0.1331,0.0029,
8.6353,16,1,ok,0,1,19.0690,0.0006,14.3518,4.7161,0.0004,0.0306,4.5476,0.1342,0.0038,
8.6353,17,1,ok,0,1,17.6634,0.0007,12.8857,4.7766,0.0004,0.0358,4.6002,0.1371,0.0033,
8.6353,18,1,ok,0,1,10.8589,0.0015,6.1436,4.7134,0.0004,0.0262,4.5487,0.1353,0.0032,
8.6353,19,1,ok,0,1,15.4771,0.0004,10.8132,4.6630,0.0005,0.0384,4.4857,0.1353,0.0037,
8.6353,20,1,ok,0,1,8.7905,0.0006,4.0886,4.7008,0.0004,0.0321,4.5290,0.1364,0.0032,
8.6353,21,1,ok,0,1,5.0782,0.0016,0.4663,4.6098,0.0005,0.0314,4.4417,0.1335,0.0032,
8.6353,22,1,ok,0,1,6.9238,0.0011,2.1874,4.7349,0.0004,0.0302,4.5608,0.1412,0.0027,
8.6353,23,1,ok,0,1,10.2695,0.0013,5.7483,4.5194,0.0005,0.0097,4.3733,0.1334,0.0029,
8.6353,24,1,ok,0,1,3.6414,0.0010,0.0000,3.6398,0.0006,0.0364,3.4804,0.1197,0.0032,
8.6353,25,1,ok,0,1,4.6545,0.0011,0.7890,3.8639,0.0004,0.0311,3.7064,0.1232,0.0031,
8.6353,26,1,ok,0,1,8.0307,0.0007,3.9775,4.0520,0.0004,0.0229,3.9016,0.1246,0.0029,
8.6353,27,1,ok,0,1,11.4544,0.0009,7.3231,4.1301,0.0004,0.0369,3.9642,0.1257,0.0033,
8.6353,28,1,ok,0,1,4.0749,0.0028,0.0000,4.0715,0.0005,0.0144,3.9264,0.1275,0.0032,
8.6353,29,1,ok,0,1,4.0082,0.0010,0.0000,4.0066,0.0006,0.0189,3.8595,0.1248,0.0035,
8.6353,30,1,ok,0,1,3.6628,0.0017,0.0000,3.6603,0.0008,0.0349,3.5012,0.1210,0.0031,
8.6353,31,1,ok,0,1,3.5959,0.0012,0.0000,3.5941,0.0006,0.0388,3.4300,0.1217,0.0036,
8.6353,32,1,ok,0,1,3.6940,0.0013,0.0000,3.6921,0.0005,0.0344,3.5335,0.1201,0.0040,
8.6353,33,1,ok,0,1,3.4627,0.0007,0.0001,3.4613,0.0006,0.0436,3.2974,0.1169,0.0034,
8.6353,34,1,ok,0,1,3.6386,0.0016,0.1560,3.4805,0.0005,0.0443,3.3161,0.1170,0.0030,
8.6353,35,1,ok,0,1,3.5010,0.0012,0.0000,3.4991,0.0006,0.0444,3.3278,0.1234,0.0034,
8.6353,36,1,ok,0,1,3.4707,0.0013,0.0000,3.4688,0.0006,0.0437,3.3038,0.1178,0.0035,
8.6353,37,1,ok,0,1,3.4782,0.0006,0.0000,3.4770,0.0006,0.0437,3.3128,0.1170,0.0034,
8.6353,38,1,ok,0,1,3.4604,0.0015,0.0000,3.4584,0.0005,0.0434,3.2954,0.1164,0.0032,
8.6353,39,1,ok,0,1,3.4700,0.0014,0.0000,3.4681,0.0006,0.0437,3.3047,0.1167,0.0030,
8.6353,40,1,ok,0,1,3.4686,0.0006,0.0000,3.4674,0.0006,0.0435,3.3041,0.1165,0.0033,
8.6353,41,1,ok,0,1,6.6349,0.0012,3.1415,3.4917,0.0005,0.0431,3.3284,0.1169,0.0033,
8.6353,42,1,ok,0,1,8.3442,0.0012,4.8366,3.5059,0.0004,0.0429,3.3409,0.1190,0.0031,
8.6353,43,1,ok,0,1,9.5994,0.0023,5.9681,3.6286,0.0004,0.0368,3.4696,0.1193,0.0028,
8.6353,44,1,ok,0,1,12.8123,0.0013,9.0203,3.7902,0.0004,0.0282,3.6378,0.1212,0.0030,
8.6353,45,1,ok,0,1,14.9255,0.0012,10.9698,3.9540,0.0004,0.0221,3.8036,0.1243,0.0041,
8.6353,46,1,ok,0,1,18.3110,0.0022,14.1835,4.1249,0.0004,0.0296,3.9660,0.1264,0.0029,
8.6353,47,1,ok,0,1,20.1926,0.0009,16.0471,4.1441,0.0005,0.0203,3.9944,0.1263,0.0031,
8.6353,48,1,ok,0,1,17.4234,0.0011,13.1757,4.2462,0.0005,0.0183,4.0959,0.1289,0.0030,
8.6353,49,1,ok,0,1,18.6024,0.0014,14.2685,4.3320,0.0005,0.0174,4.1811,0.1299,0.0036,
8.6353,50,1,ok,0,1,19.8499,0.0017,15.3884,4.4595,0.0004,0.0350,4.2818,0.1379,0.0048,
8.6353,51,1,ok,0,1,22.7085,0.0011,18.2153,4.4917,0.0004,0.0292,4.3273,0.1315,0.0036,
8.6353,52,1,ok,0,1,25.0592,0.0013,20.5493,4.5082,0.0004,0.0366,4.3369,0.1313,0.0034,
8.6353,53,1,ok,0,1,10.3674,0.0008,5.8871,4.4790,0.0004,0.0311,4.3142,0.1303,0.0033,
8.6353,54,1,ok,0,1,7.6868,0.0011,3.1107,4.5746,0.0004,0.0044,4.4331,0.1341,0.0029,
8.6353,55,1,ok,0,1,5.7331,0.0009,1.1589,4.5729,0.0004,0.0350,4.4040,0.1300,0.0039,
8.6353,56,1,ok,0,1,9.1100,0.0010,4.4279,4.6807,0.0004,0.0185,4.5220,0.1368,0.0033,
8.6353,57,1,ok,0,1,4.5724,0.0011,0.0338,4.5370,0.0004,0.0379,4.3635,0.1329,0.0028,
