level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
21.7309,0,0,ok,0,1,1.3776,0.0014,0.0001,1.3747,0.0013,0.0498,1.2074,0.1145,0.0030,
21.7309,1,0,ok,0,1,2.6869,0.0005,1.3071,1.3786,0.0007,0.0498,1.2110,0.1147,0.0030,
21.7309,2,0,ok,0,1,3.1790,0.0016,1.7972,1.3796,0.0005,0.0496,1.2122,0.1146,0.0032,
21.7309,3,0,ok,0,1,3.8645,0.0009,2.4807,1.3825,0.0005,0.0546,1.2099,0.1152,0.0028,
21.7309,4,0,ok,0,1,1.5661,0.0011,0.1813,1.3833,0.0005,0.0498,1.2140,0.1151,0.0043,
21.7309,5,0,ok,0,1,1.3834,0.0014,0.0000,1.3813,0.0006,0.0502,1.2128,0.1149,0.0034,
21.7309,6,0,ok,0,1,1.3792,0.0014,0.0000,1.3772,0.0006,0.0504,1.2085,0.1151,0.0031,
21.7309,7,0,ok,0,1,2.5113,0.0007,1.1273,1.3827,0.0005,0.0496,1.2145,0.1153,0.0032,
21.7309,8,0,ok,0,1,2.3825,0.0007,0.9974,1.3840,0.0004,0.0501,1.2157,0.1154,0.0028,
21.7309,9,0,ok,0,1,3.6886,0.0004,2.2987,1.3892,0.0004,0.0495,1.2206,0.1158,0.0034,
21.7309,10,1,ok,0,1,4.3994,0.0011,3.0064,1.3914,0.0005,0.0505,1.2214,0.1156,0.0038,
21.7309,11,1,ok,0,1,3.8489,0.0008,2.4550,1.3926,0.0004,0.0492,1.2246,0.1153,0.0034,
21.7309,12,1,ok,0,1,5.1643,0.0009,3.7738,1.3892,0.0004,0.0493,1.2217,0.1152,0.0030,
21.7309,13,1,ok,0,1,5.9470,0.0015,4.5507,1.3944,0.0004,0.0492,1.2269,0.1153,0.0029,
21.7309,14,1,ok,0,1,4.4454,0.0013,3.0480,1.3957,0.0004,0.0487,1.2278,0.1158,0.0034,
21.7309,15,1,ok,0,1,3.6642,0.0014,2.2702,1.3922,0.0004,0.0499,1.2237,0.1152,0.0034,
21.7309,16,1,ok,0,1,4.3739,0.0007,2.9759,1.3969,0.0004,0.0488,1.2289,0.1153,0.0039,
21.7309,17,1,ok,0,1,3.3154,0.0014,1.9157,1.3979,0.0004,0.0487,1.2305,0.1153,0.0034,
21.7309,18,1,ok,0,1,1.3998,0.0009,0.0000,1.3983,0.0006,0.0492,1.2300,0.1153,0.0037,
21.7309,19,1,ok,0,1,2.7827,0.0002,1.3816,1.4004,0.0004,0.0488,1.2325,0.1154,0.0037,
21.7309,20,1,ok,0,1,1.3994,0.0015,0.0000,1.3973,0.0006,0.0494,1.2291,0.1154,0.0033,
21.7309,21,1,ok,0,1,1.4010,0.0006,0.0000,1.3999,0.0006,0.0494,1.2310,0.1165,0.0028,
21.7309,22,1,ok,0,1,1.6545,0.0008,0.2520,1.4014,0.0004,0.0493,1.2332,0.1156,0.0033,
21.7309,23,1,ok,0,1,2.5938,0.0006,1.1874,1.4054,0.0004,0.0491,1.2373,0.1158,0.0032,
21.7309,24,1,ok,0,1,1.3983,0.0013,0.0000,1.3964,0.0006,0.0499,1.2275,0.1159,0.0031,
21.7309,25,1,ok,0,1,1.6649,0.0017,0.2635,1.3992,0.0004,0.0490,1.2313,0.1157,0.0032,
21.7309,26,1,ok,0,1,2.8002,0.0007,1.3954,1.4036,0.0004,0.0522,1.2319,0.1158,0.0037,
21.7309,27,1,ok,0,1,3.9221,0.0004,2.5190,1.4022,0.0005,0.0489,1.2338,0.1160,0.0034,
21.7309,28,1,ok,0,1,1.4060,0.0013,0.0000,1.4041,0.0005,0.0487,1.2346,0.1175,0.0033,
21.7309,29,1,ok,0,1,1.4055,0.0007,0.0000,1.4041,0.0006,0.0491,1.2361,0.1154,0.0036,
21.7309,30,1,ok,0,1,1.4071,0.0012,0.0000,1.4053,0.0006,0.0492,1.2366,0.1164,0.0031,
21.7309,31,1,ok,0,1,1.4069,0.0004,0.0000,1.4058,0.0006,0.0491,1.2380,0.1157,0.0031,
21.7309,32,1,ok,0,1,1.4103,0.0024,0.0000,1.4074,0.0005,0.0492,1.2381,0.1158,0.0042,
