level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
51.0828,0,0,ok,0,1,1.1777,0.0014,0.0001,1.1749,0.0013,0.0361,1.0198,0.1156,0.0034,
51.0828,1,0,ok,1,1,1.1790,0.0008,0.0000,1.1773,0.0009,0.0361,1.0225,0.1152,0.0034,
51.0828,2,0,ok,0,1,1.9493,0.0012,0.7691,1.1785,0.0005,0.0362,1.0201,0.1174,0.0047,
51.0828,3,0,ok,1,1,1.6826,0.0010,0.5036,1.1774,0.0007,0.0359,1.0229,0.1152,0.0034,
51.0828,4,0,ok,0,1,1.2642,0.0016,0.0847,1.1775,0.0004,0.0371,1.0210,0.1154,0.0040,
51.0828,5,0,ok,1,1,1.1790,0.0011,0.0000,1.1770,0.0008,0.0361,1.0214,0.1154,0.0041,
51.0828,6,0,ok,0,1,1.1774,0.0016,0.0000,1.1752,0.0006,0.0362,1.0197,0.1157,0.0035,
51.0828,7,0,ok,1,1,1.1801,0.0011,0.0000,1.1771,0.0019,0.0361,1.0221,0.1152,0.0037,
51.0828,8,0,ok,0,1,1.6030,0.0013,0.4255,1.1758,0.0004,0.0362,1.0203,0.1157,0.0035,
51.0828,9,0,ok,1,1,1.6818,0.0009,0.5000,1.1791,0.0019,0.0358,1.0240,0.1153,0.0040,
51.0828,10,1,ok,0,1,2.4560,0.0005,1.2772,1.1779,0.0005,0.0360,1.0219,0.1161,0.0038,
51.0828,11,1,ok,1,1,1.7463,0.0011,0.5642,1.1805,0.0005,0.0358,1.0251,0.1156,0.0038,
51.0828,12,1,ok,0,1,2.7766,0.0007,1.5970,1.1785,0.0005,0.0366,1.0224,0.1157,0.0038,
51.0828,13,1,ok,1,1,2.6361,0.0006,1.4537,1.1814,0.0003,0.0357,1.0268,0.1156,0.0034,
51.0828,14,1,ok,0,1,2.4618,0.0017,1.2819,1.1779,0.0004,0.0362,1.0216,0.1159,0.0040,
51.0828,15,1,ok,1,1,1.6608,0.0017,0.4769,1.1815,0.0007,0.0358,1.0265,0.1158,0.0035,
51.0828,16,1,ok,0,1,2.4235,0.0017,1.2429,1.1786,0.0004,0.0360,1.0225,0.1159,0.0041,
51.0828,17,1,ok,1,1,1.5092,0.0011,0.3220,1.1839,0.0022,0.0357,1.0285,0.1159,0.0038,
51.0828,18,1,ok,0,1,1.1830,0.0007,0.0000,1.1789,0.0034,0.0362,1.0226,0.1160,0.0040,
51.0828,19,1,ok,1,1,1.1855,0.0003,0.0000,1.1847,0.0004,0.0369,1.0274,0.1159,0.0044,
51.0828,20,1,ok,0,1,1.1786,0.0004,0.0000,1.1777,0.0005,0.0362,1.0216,0.1163,0.0036,
51.0828,21,1,ok,1,1,1.1854,0.0011,0.0000,1.1834,0.0010,0.0360,1.0285,0.1157,0.0031,
51.0828,22,1,ok,0,1,1.1827,0.0010,0.0000,1.1812,0.0005,0.0365,1.0248,0.1163,0.0035,
51.0828,23,1,ok,1,1,1.6844,0.0011,0.4974,1.1852,0.0007,0.0357,1.0306,0.1159,0.0030,
51.0828,24,1,ok,0,1,1.1827,0.0010,0.0000,1.1811,0.0005,0.0363,1.0250,0.1162,0.0035,
51.0828,25,1,ok,1,1,1.1898,0.0008,0.0000,1.1870,0.0020,0.0359,1.0307,0.1169,0.0035,
51.0828,26,1,ok,0,1,1.7690,0.0008,0.5855,1.1822,0.0004,0.0359,1.0253,0.1174,0.0035,
51.0828,27,1,ok,1,1,2.1420,0.0016,0.9544,1.1856,0.0004,0.0359,1.0305,0.1158,0.0033,
51.0828,28,1,ok,0,1,1.1838,0.0013,0.0000,1.1820,0.0004,0.0367,1.0252,0.1165,0.0036,
51.0828,29,1,ok,1,1,1.1909,0.0014,0.0000,1.1864,0.0031,0.0361,1.0308,0.1159,0.0036,
51.0828,30,1,ok,0,1,1.1836,0.0017,0.0001,1.1814,0.0005,0.0362,1.0251,0.1165,0.0036,
51.0828,31,1,ok,1,1,1.1882,0.0005,0.0000,1.1858,0.0018,0.0358,1.0303,0.1160,0.0036,
51.0828,32,1,ok,0,1,1.1840,0.0011,0.0000,1.1823,0.0005,0.0360,1.0259,0.1165,0.0039,
51.0828,33,1,ok,1,1,1.1892,0.0009,0.0000,1.1866,0.0016,0.0379,1.0293,0.1159,0.0035,
51.0828,34,1,ok,0,1,1.1833,0.0006,0.0000,1.1821,0.0005,0.0363,1.0260,0.1164,0.0034,
51.0828,35,1,ok,1,1,1.1893,0.0007,0.0000,1.1876,0.0010,0.0371,1.0307,0.1157,0.0041,
51.0828,36,1,ok,0,1,1.1829,0.0002,0.0000,1.1821,0.0005,0.0362,1.0255,0.1165,0.0039,
51.0828,37,1,ok,1,1,1.1891,0.0008,0.0000,1.1857,0.0027,0.0358,1.0295,0.1163,0.0041,
51.0828,38,1,ok,0,1,1.1816,0.0007,0.0000,1.1802,0.0006,0.0363,1.0239,0.1163,0.0037,
51.0828,39,1,ok,1,1,1.1869,0.0014,0.0000,1.1840,0.0015,0.0359,1.0289,0.1162,0.0029,
51.0828,40,1,ok,0,1,1.1830,0.0010,0.0000,1.1814,0.0005,0.0360,1.0253,0.1165,0.0036,
51.0828,41,1,ok,1,1,1.1907,0.0012,0.0000,1.1873,0.0022,0.0370,1.0306,0.1159,0.0037,
51.0828,42,1,ok,0,1,2.0069,0.0010,0.8231,1.1824,0.0004,0.0357,1.0269,0.1165,0.0034,
51.0828,43,1,ok,1,1,1.6756,0.0013,0.4844,1.1879,0.0021,0.0354,1.0327,0.1162,0.0036,
51.0828,44,1,ok,0,1,2.6912,0.0008,1.5072,1.1829,0.0004,0.0357,1.0274,0.1165,0.0032,
51.0828,45,1,ok,1,1,2.4586,0.0010,1.2657,1.1894,0.0025,0.0354,1.0339,0.1160,0.0040,
51.0828,46,1,ok,0,1,3.4393,0.0008,2.2541,1.1840,0.0003,0.0357,1.0282,0.1168,0.0033,
51.0828,47,1,ok,1,1,3.1431,0.0007,1.9503,1.1902,0.0019,0.0355,1.0348,0.1164,0.0035,
51.0828,48,1,ok,0,1,3.0600,0.0006,1.8701,1.1889,0.0004,0.0357,1.0309,0.1186,0.0037,
51.0828,49,1,ok,1,1,2.6160,0.0013,1.4227,1.1903,0.0017,0.0355,1.0349,0.1163,0.0036,
51.0828,50,1,ok,0,1,3.1705,0.0013,1.9826,1.1863,0.0003,0.0357,1.0296,0.1168,0.0041,
51.0828,51,1,ok,1,1,2.9907,0.0006,1.7962,1.1918,0.0021,0.0353,1.0359,0.1165,0.0041,
51.0828,52,1,ok,0,1,3.7177,0.0013,2.5283,1.1877,0.0004,0.0356,1.0313,0.1166,0.0042,
51.0828,53,1,ok,1,1,1.1941,0.0009,0.0000,1.1908,0.0025,0.0357,1.0350,0.1165,0.0036,
51.0828,54,1,ok,0,1,1.1899,0.0008,0.0000,1.1886,0.0005,0.0358,1.0322,0.1167,0.0038,
51.0828,55,1,ok,1,1,1.1922,0.0010,0.0000,1.1908,0.0005,0.0356,1.0353,0.1163,0.0035,
51.0828,56,1,ok,0,1,1.1911,0.0014,0.0000,1.1893,0.0004,0.0361,1.0327,0.1168,0.0037,
51.0828,57,1,ok,1,1,1.1947,0.0005,0.0000,1.1918,0.0024,0.0356,1.0364,0.1164,0.0034,
51.0828,58,1,ok,0,1,1.1900,0.0004,0.0000,1.1888,0.0008,0.0359,1.0321,0.1170,0.0037,
51.0828,59,1,ok,1,1,1.6187,0.0009,0.4238,1.1927,0.0013,0.0352,1.0373,0.1162,0.0040,
51.0828,60,1,ok,0,1,1.1923,0.0025,0.0000,1.1892,0.0006,0.0358,1.0315,0.1188,0.0031,
51.0828,61,1,ok,1,1,1.1981,0.0004,0.0000,1.1943,0.0033,0.0380,1.0366,0.1161,0.0035,
51.0828,62,1,ok,0,1,1.1903,0.0003,0.0000,1.1895,0.0005,0.0361,1.0326,0.1168,0.0039,
51.0828,63,1,ok,1,1,1.1943,0.0013,0.0000,1.1925,0.0005,0.0358,1.0367,0.1165,0.0034,
51.0828,64,1,ok,0,1,1.1893,0.0009,0.0000,1.1879,0.0005,0.0360,1.0319,0.1167,0.0032,
51.0828,65,1,ok,1,1,1.1927,0.0008,0.0000,1.1913,0.0005,0.0357,1.0360,0.1163,0.0033,
51.0828,66,1,ok,0,1,1.1895,0.0008,0.0000,1.1882,0.0004,0.0360,1.0320,0.1167,0.0036,
51.0828,67,1,ok,1,1,2.0423,0.0007,0.8482,1.1930,0.0004,0.0352,1.0374,0.1167,0.0036,
51.0828,68,1,ok,0,1,1.8954,0.0021,0.7039,1.1891,0.0003,0.0355,1.0331,0.1168,0.0037,
51.0828,69,1,ok,1,1,2.4257,0.0006,1.2305,1.1942,0.0004,0.0352,1.0391,0.1163,0.0036,
51.0828,70,1,ok,0,1,2.4415,0.0008,1.2502,1.1901,0.0004,0.0355,1.0337,0.1169,0.0040,
51.0828,71,1,ok,1,1,1.1946,0.0009,0.0001,1.1926,0.0011,0.0358,1.0365,0.1165,0.0038,
51.0828,72,1,ok,0,1,1.1883,0.0008,0.0000,1.1868,0.0006,0.0357,1.0313,0.1166,0.0032,
