level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
5.4547,0,0,ok,0,1,5.0041,0.0011,0.0001,5.0016,0.0014,0.0295,4.8491,0.1204,0.0026,
5.4547,1,0,ok,0,1,10.0914,0.0008,4.7248,5.3652,0.0006,0.0161,5.2218,0.1243,0.0030,
5.4547,2,0,ok,0,1,12.1650,0.0014,6.5522,5.6108,0.0005,0.0164,5.4637,0.1271,0.0035,
5.4547,3,0,ok,0,1,15.2407,0.0015,9.3851,5.8535,0.0005,0.0201,5.6992,0.1317,0.0025,
5.4547,4,0,ok,0,1,6.6044,0.0009,0.5708,6.0323,0.0005,0.0268,5.8718,0.1299,0.0038,
5.4547,5,0,ok,0,1,5.3846,0.0026,0.0000,5.3814,0.0006,0.0120,5.2414,0.1247,0.0033,
5.4547,6,0,ok,0,1,4.7607,0.0008,0.0000,4.7592,0.0006,0.0412,4.5980,0.1172,0.0028,
5.4547,7,0,ok,0,1,8.6152,0.0008,3.7595,4.8544,0.0005,0.0372,4.6955,0.1187,0.0029,
5.4547,8,0,ok,0,1,7.7641,0.0008,2.5861,5.1768,0.0004,0.0225,5.0300,0.1213,0.0029,
5.4547,9,0,ok,0,1,12.8847,0.0005,7.4309,5.4528,0.0005,0.0153,5.3096,0.1247,0.0032,
5.4547,10,1,ok,0,1,15.8930,0.0010,10.1698,5.7217,0.0004,0.0114,5.5789,0.1276,0.0037,
5.4547,11,1,ok,0,1,14.0737,0.0005,8.1497,5.9231,0.0004,0.0201,5.7698,0.1294,0.0037,
5.4547,12,1,ok,0,1,19.8476,0.0011,13.7768,6.0693,0.0005,0.0299,5.9069,0.1299,0.0026,
5.4547,13,1,ok,0,1,23.5639,0.0013,17.4079,6.1544,0.0005,-0.0030,6.0219,0.1325,0.0029,
5.4547,14,1,ok,0,1,18.3480,0.0018,12.0181,6.3276,0.0004,0.0274,6.1564,0.1401,0.0037,
5.4547,15,1,ok,0,1,16.0813,0.0022,9.6854,6.3932,0.0005,0.0091,6.2468,0.1343,0.0029,
5.4547,16,1,ok,0,1,19.6045,0.0012,13.3410,6.2620,0.0004,0.0213,6.1044,0.1326,0.0036,
