level_rpm,index,measured,status,replica,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,error
24.7960,0,0,ok,0,1,1.2120,0.0013,0.0001,1.2093,0.0013,0.0354,1.0527,0.1178,0.0034,
24.7960,1,0,ok,0,1,2.3624,0.0011,1.1497,1.2109,0.0007,0.0352,1.0543,0.1179,0.0034,
24.7960,2,0,ok,0,1,2.8072,0.0009,1.5833,1.2225,0.0005,0.0348,1.0616,0.1214,0.0047,
24.7960,3,0,ok,0,1,3.4187,0.0011,2.1949,1.2222,0.0005,0.0348,1.0652,0.1189,0.0033,
24.7960,4,0,ok,0,1,1.4355,0.0016,0.1902,1.2432,0.0005,0.0338,1.0837,0.1216,0.0040,
24.7960,5,0,ok,0,1,1.2514,0.0019,0.0000,1.2489,0.0006,0.0337,1.0901,0.1208,0.0041,
24.7960,6,0,ok,0,1,1.2127,0.0019,0.0000,1.2102,0.0006,0.0359,1.0532,0.1177,0.0034,
24.7960,7,0,ok,0,1,2.2271,0.0013,0.9914,1.2339,0.0005,0.0341,1.0753,0.1207,0.0037,
24.7960,8,0,ok,0,1,2.1495,0.0011,0.8999,1.2482,0.0004,0.0347,1.0903,0.1196,0.0035,
24.7960,9,0,ok,0,1,3.3323,0.0011,2.0753,1.2555,0.0004,0.0337,1.0960,0.1217,0.0041,
24.7960,10,1,ok,0,1,4.0387,0.0009,2.7344,1.3028,0.0005,0.0328,1.1425,0.1237,0.0039,
24.7960,11,1,ok,0,1,3.6368,0.0005,2.3349,1.3009,0.0004,0.0349,1.1398,0.1222,0.0040,
24.7960,12,1,ok,0,1,4.8996,0.0006,3.5711,1.3275,0.0004,0.0327,1.1674,0.1235,0.0038,
24.7960,13,1,ok,0,1,5.7117,0.0019,4.3613,1.3481,0.0004,0.0324,1.1851,0.1272,0.0033,
24.7960,14,1,ok,0,1,4.5637,0.0015,3.1707,1.3910,0.0005,0.0355,1.2262,0.1253,0.0041,
24.7960,15,1,ok,0,1,4.0287,0.0009,2.6577,1.3696,0.0004,0.0339,1.2051,0.1272,0.0035,
24.7960,16,1,ok,0,1,4.8224,0.0010,3.4251,1.3959,0.0004,0.0344,1.2267,0.1306,0.0042,
24.7960,17,1,ok,0,1,4.0917,0.0004,2.6690,1.4219,0.0005,0.0362,1.2524,0.1296,0.0037,
24.7960,18,1,ok,0,1,1.5419,0.0009,0.0796,1.4610,0.0004,0.0375,1.2899,0.1295,0.0041,
24.7960,19,1,ok,0,1,2.9490,0.0002,1.5259,1.4224,0.0005,0.0368,1.2517,0.1296,0.0043,
24.7960,20,1,ok,0,1,1.3069,0.0005,0.0000,1.3057,0.0006,0.0308,1.1444,0.1269,0.0036,
24.7960,21,1,ok,0,1,1.2934,0.0016,0.0000,1.2912,0.0006,0.0317,1.1284,0.1280,0.0031,
24.7960,22,1,ok,0,1,1.6810,0.0016,0.2855,1.3936,0.0004,0.0317,1.2299,0.1284,0.0035,
24.7960,23,1,ok,0,1,2.7030,0.0005,1.2717,1.4305,0.0004,0.0343,1.2608,0.1324,0.0031,
24.7960,24,1,ok,0,1,1.2409,0.0015,0.0000,1.2389,0.0005,0.0342,1.0788,0.1223,0.0036,
24.7960,25,1,ok,0,1,1.5720,0.0018,0.2461,1.3237,0.0004,0.0329,1.1636,0.1237,0.0035,
24.7960,26,1,ok,0,1,2.6779,0.0007,1.3359,1.3410,0.0004,0.0324,1.1805,0.1246,0.0035,
24.7960,27,1,ok,0,1,3.7989,0.0007,2.4312,1.3668,0.0003,0.0322,1.2072,0.1240,0.0034,
24.7960,28,1,ok,0,1,1.2962,0.0011,0.0000,1.2947,0.0004,0.0316,1.1350,0.1246,0.0036,
24.7960,29,1,ok,0,1,1.2826,0.0005,0.0000,1.2816,0.0004,0.0321,1.1214,0.1243,0.0038,
24.7960,30,1,ok,0,1,1.2533,0.0004,0.0000,1.2524,0.0005,0.0334,1.0932,0.1221,0.0036,
24.7960,31,1,ok,0,1,1.2315,0.0006,0.0000,1.2304,0.0005,0.0345,1.0701,0.1222,0.0036,
24.7960,32,1,ok,0,1,1.2672,0.0011,0.0000,1.2656,0.0004,0.0328,1.1070,0.1219,0.0039,
24.7960,33,1,ok,0,1,1.2123,0.0020,0.0000,1.2097,0.0005,0.0353,1.0527,0.1181,0.0035,
